timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
233426,0.315,-0.022,0.976,-3.021,0.626,-0.015
233446,0.318,-0.019,0.982,-3.006,0.809,-0.015
233466,0.317,-0.02,0.982,-2.914,0.854,0.183
233486,0.32,-0.02,0.981,-2.914,0.763,0.229
233506,0.318,-0.019,0.977,-2.93,0.595,0.351
233526,0.316,-0.021,0.98,-2.869,0.595,0.671
233546,0.318,-0.021,0.981,-2.853,0.671,0.763
233566,0.315,-0.026,0.978,-2.701,0.595,0.778
233650,0.317,-0.02,0.977,-2.914,0.519,0.366
233651,0.317,-0.022,0.975,-2.93,0.427,0.351
233651,0.317,-0.022,0.975,-2.93,0.427,0.351
233652,0.317,-0.022,0.975,-2.93,0.427,0.351
233666,0.32,-0.021,0.979,-2.869,0.412,0.397
233686,0.315,-0.025,0.976,-2.93,0.259,0.198
233706,0.314,-0.026,0.98,-2.96,0.473,0.015
233726,0.311,-0.022,0.979,-3.036,0.565,0.061
233746,0.308,-0.02,0.977,-3.006,0.641,-0.122
233766,0.311,-0.025,0.972,-3.021,0.824,-0.214
233786,0.313,-0.023,0.98,-2.869,0.717,-0.29
233806,0.314,-0.021,0.981,-2.853,0.58,-0.107
233826,0.314,-0.018,0.979,-3.036,0.809,0.046
233846,0.316,-0.021,0.981,-2.991,0.916,0.381
233866,0.313,-0.019,0.976,-2.884,0.809,0.458
233886,0.311,-0.022,0.979,-2.914,0.717,0.259
233906,0.31,-0.025,0.981,-2.945,0.824,-0.107
233926,0.314,-0.024,0.982,-2.945,1.053,-0.137
233946,0.314,-0.02,0.977,-3.021,0.748,-0.076
233966,0.305,-0.021,0.981,-3.052,0.961,0.015
233986,0.309,-0.02,0.98,-2.945,1.48,0.031
234006,0.313,-0.021,0.981,-3.128,1.328,0.229
234026,0.313,-0.02,0.979,-3.098,1.083,0.061
234046,0.309,-0.022,0.977,-3.067,1.236,-0.183
234066,0.313,-0.02,0.976,-3.296,1.556,-0.244
234086,0.314,-0.019,0.981,-3.265,1.404,-0.32
234106,0.311,-0.018,0.982,-3.174,1.16,-0.427
234126,0.312,-0.02,0.976,-3.113,1.251,-0.458
234146,0.311,-0.017,0.978,-3.189,1.282,-0.381
234166,0.314,-0.019,0.978,-3.159,1.251,-0.259
234186,0.314,-0.018,0.977,-3.189,1.144,-0.061
234206,0.312,-0.02,0.976,-3.082,0.931,0.015
234226,0.312,-0.013,0.98,-3.113,1.144,0.137
234246,0.313,-0.02,0.979,-3.006,0.885,0.061
234266,0.312,-0.024,0.979,-3.006,0.87,-0.015
234286,0.313,-0.019,0.982,-3.113,0.885,0
234306,0.312,-0.024,0.981,-3.174,0.641,-0.031
234326,0.309,-0.019,0.974,-3.143,0.443,-0.015
234346,0.31,-0.023,0.978,-3.265,0.488,0.031
234366,0.312,-0.021,0.978,-3.311,0.656,-0.015
234386,0.31,-0.022,0.979,-3.22,0.656,-0.046
234406,0.308,-0.022,0.976,-3.204,0.778,0.092
234426,0.307,-0.023,0.981,-3.128,0.809,0.168
234446,0.31,-0.02,0.98,-2.991,0.946,0.092
234466,0.311,-0.024,0.986,-2.975,0.854,-0.015
234486,0.314,-0.024,0.982,-3.052,0.702,0.046
234506,0.306,-0.022,0.977,-3.189,0.351,0.015
234526,0.305,-0.023,0.975,-3.25,0.336,-0.092
234546,0.307,-0.024,0.984,-3.235,0.641,-0.198
234566,0.308,-0.026,0.982,-3.372,0.763,-0.351
234586,0.312,-0.026,0.98,-3.464,0.717,-0.595
234606,0.304,-0.025,0.982,-3.403,0.549,-0.793
234626,0.302,-0.022,0.98,-3.433,0.595,-0.732
234646,0.306,-0.019,0.98,-3.464,0.641,-0.656
234666,0.302,-0.017,0.979,-3.326,0.809,-0.305
234686,0.309,-0.026,0.986,-3.235,1.205,-0.32
234706,0.304,-0.027,0.983,-3.296,0.793,-0.32
234726,0.298,-0.025,0.976,-3.265,1.053,-0.641
234746,0.294,-0.027,0.979,-3.25,1.511,-0.58
234766,0.304,-0.028,0.984,-3.403,1.77,-0.824
234786,0.312,-0.022,0.988,-3.479,1.297,-0.946
234865,0.309,-0.026,0.988,-3.372,1.053,-0.732
234866,0.309,-0.026,0.988,-3.372,1.053,-0.732
234866,0.309,-0.026,0.988,-3.372,1.053,-0.732
234867,0.311,-0.025,0.986,-3.357,0.992,-0.763
234886,0.31,-0.021,0.983,-3.342,0.626,-0.626
234906,0.303,-0.022,0.981,-3.387,0.336,-0.534
234926,0.301,-0.021,0.979,-3.357,0.61,-0.458
234946,0.3,-0.024,0.977,-3.25,0.824,-0.687
234966,0.299,-0.029,0.985,-3.204,0.916,-0.702
234986,0.303,-0.029,0.983,-3.296,0.748,-0.702
235006,0.302,-0.021,0.979,-3.265,0.671,-0.687
235026,0.306,-0.023,0.983,-3.204,0.58,-0.626
235046,0.3,-0.026,0.982,-3.235,0.473,-0.626
235066,0.297,-0.026,0.984,-3.311,0.504,-0.702
235086,0.301,-0.028,0.984,-3.403,0.809,-0.931
235106,0.304,-0.024,0.985,-3.433,0.748,-0.839
235126,0.302,-0.02,0.984,-3.372,0.626,-0.687
235146,0.303,-0.021,0.984,-3.25,0.61,-0.61
235166,0.297,-0.02,0.981,-3.143,0.488,-0.397
235186,0.299,-0.025,0.979,-3.143,0.504,-0.198
235206,0.303,-0.022,0.981,-3.204,0.427,-0.122
235226,0.299,-0.022,0.986,-3.311,0.259,-0.137
235246,0.301,-0.023,0.98,-3.174,0.107,-0.32
235266,0.298,-0.025,0.986,-3.128,0.198,-0.336
235286,0.3,-0.022,0.98,-3.189,0.305,-0.305
235306,0.298,-0.023,0.979,-3.174,0.366,-0.366
235326,0.3,-0.025,0.976,-3.174,0.519,-0.427
235346,0.299,-0.019,0.983,-3.052,0.687,-0.397
235366,0.308,-0.019,0.989,-3.113,0.305,-0.244
235386,0.3,-0.02,0.979,-3.159,-0.092,-0.061
235406,0.3,-0.02,0.983,-3.143,0.153,0.076
235426,0.304,-0.019,0.984,-2.975,0.397,0.259
235446,0.304,-0.021,0.978,-2.869,0.381,0.32
235466,0.302,-0.024,0.981,-2.869,0.336,0.351
235486,0.301,-0.023,0.98,-2.93,0.397,0.244
235506,0.308,-0.023,0.986,-2.975,0.229,0.092
235526,0.3,-0.024,0.983,-2.945,-0.046,0
235546,0.302,-0.026,0.979,-2.991,0.122,-0.107
235566,0.304,-0.026,0.98,-2.93,0.198,-0.214
235586,0.306,-0.024,0.984,-3.128,0.259,-0.153
235606,0.302,-0.021,0.984,-3.098,0.076,-0.168
235626,0.303,-0.024,0.981,-2.96,-0.214,-0.153
235646,0.299,-0.025,0.983,-3.052,0.076,-0.168
235666,0.308,-0.022,0.986,-3.143,0.153,-0.275
235686,0.306,-0.026,0.984,-2.96,-0.305,-0.458
235706,0.304,-0.027,0.981,-2.945,-0.656,-0.32
235726,0.302,-0.024,0.981,-3.006,-0.809,-0.198
235746,0.305,-0.02,0.978,-3.006,-0.778,-0.137
235766,0.303,-0.026,0.976,-2.93,-0.916,-0.336
235786,0.303,-0.025,0.981,-3.113,-0.687,-0.412
235806,0.302,-0.025,0.983,-3.143,-0.534,-0.504
235826,0.302,-0.027,0.986,-3.143,-0.412,-0.61
235846,0.306,-0.023,0.984,-3.143,-0.259,-0.702
235866,0.305,-0.021,0.981,-3.174,-0.168,-0.565
235886,0.305,-0.023,0.982,-2.96,-0.122,-0.702
235906,0.305,-0.027,0.981,-3.128,0.031,-0.687
235926,0.307,-0.027,0.977,-3.143,-0.214,-0.763
235946,0.303,-0.026,0.976,-3.326,-0.305,-0.87
235966,0.305,-0.024,0.981,-3.372,-0.168,-0.748
235986,0.307,-0.025,0.981,-3.311,-0.397,-0.763
236006,0.308,-0.023,0.979,-3.22,-0.626,-0.793
236026,0.307,-0.028,0.977,-3.357,-0.427,-0.839
236046,0.308,-0.025,0.976,-3.494,-0.168,-0.946
236066,0.312,-0.027,0.982,-3.51,-0.259,-1.053
236086,0.31,-0.024,0.981,-3.433,-0.397,-1.236
236106,0.311,-0.023,0.982,-3.525,-0.534,-0.977
236126,0.308,-0.024,0.976,-3.54,-0.916,-1.083
236146,0.308,-0.022,0.98,-3.51,-0.626,-0.931
236166,0.308,-0.021,0.976,-3.403,-0.32,-0.916
236186,0.314,-0.023,0.978,-3.464,-0.473,-0.946
236206,0.313,-0.025,0.978,-3.357,-0.61,-0.946
236226,0.313,-0.024,0.98,-3.281,-0.473,-1.053
236246,0.315,-0.022,0.979,-3.387,-0.366,-0.885
236266,0.313,-0.021,0.977,-3.326,-0.58,-0.931
236286,0.306,-0.023,0.979,-3.204,-0.336,-0.793
236306,0.312,-0.026,0.979,-3.159,0.183,-0.595
236326,0.314,-0.025,0.982,-3.235,0.061,-0.778
236346,0.316,-0.023,0.98,-3.174,-0.137,-0.839
236366,0.312,-0.028,0.976,-3.052,-0.244,-0.992
236386,0.31,-0.028,0.974,-3.235,0.061,-0.977
236406,0.315,-0.023,0.981,-3.403,0.214,-0.931
236426,0.314,-0.027,0.981,-3.403,0.061,-1.068
236446,0.313,-0.028,0.976,-3.494,0.031,-1.175
236466,0.32,-0.023,0.982,-3.357,0.153,-1.007
236486,0.319,-0.024,0.976,-3.403,0.107,-0.9
236506,0.315,-0.025,0.974,-3.387,-0.061,-0.946
236526,0.312,-0.029,0.976,-3.494,0.122,-1.022
236546,0.316,-0.025,0.978,-3.464,0.366,-1.129
236566,0.316,-0.026,0.979,-3.601,0.305,-1.358
236649,0.323,-0.023,0.978,-3.555,0.244,-1.45
236650,0.323,-0.023,0.978,-3.555,0.244,-1.45
236650,0.323,-0.023,0.978,-3.555,0.244,-1.45
236651,0.323,-0.024,0.978,-3.555,0.214,-1.389
236666,0.321,-0.022,0.981,-3.616,0.015,-1.16
236686,0.315,-0.023,0.977,-3.494,-0.031,-1.022
236706,0.314,-0.024,0.978,-3.586,0.046,-0.87
236726,0.319,-0.025,0.977,-3.586,-0.061,-0.931
236746,0.321,-0.024,0.982,-3.479,-0.198,-0.854
236766,0.314,-0.024,0.979,-3.403,-0.336,-0.854
236786,0.32,-0.027,0.98,-3.403,-0.244,-0.854
236806,0.319,-0.024,0.978,-3.311,-0.168,-0.946
236826,0.319,-0.022,0.974,-3.326,-0.275,-0.824
236846,0.316,-0.027,0.975,-3.326,-0.259,-0.778
236866,0.317,-0.026,0.981,-3.296,-0.397,-0.732
236886,0.317,-0.02,0.981,-3.189,-0.641,-0.641
236906,0.316,-0.02,0.974,-3.143,-0.656,-0.443
236926,0.314,-0.026,0.976,-3.159,-0.061,-0.092
236946,0.318,-0.021,0.979,-3.006,0.29,0.092
236966,0.32,-0.021,0.976,-2.975,0.076,0
236986,0.317,-0.027,0.974,-2.823,-0.092,-0.076
237006,0.318,-0.028,0.977,-2.869,0.183,0.015
237026,0.317,-0.024,0.983,-3.006,0.381,0.015
237046,0.312,-0.022,0.977,-2.945,0.32,-0.092
237066,0.316,-0.025,0.975,-2.869,0.305,-0.092
237086,0.319,-0.022,0.978,-2.823,0.366,-0.183
237106,0.319,-0.02,0.977,-2.716,0.137,-0.015
237126,0.318,-0.022,0.975,-2.67,0.168,0.137
237146,0.318,-0.022,0.974,-2.579,0.336,0.351
237166,0.318,-0.024,0.975,-2.594,0.473,0.336
237186,0.316,-0.028,0.98,-2.609,0.854,0.381
237206,0.321,-0.028,0.978,-2.655,0.87,0.32
237226,0.32,-0.025,0.977,-2.594,0.656,0.443
237246,0.316,-0.026,0.979,-2.594,0.595,0.458
237266,0.319,-0.024,0.979,-2.655,0.732,0.397
237286,0.317,-0.026,0.974,-2.731,0.778,0.32
237306,0.32,-0.023,0.979,-2.823,0.916,0.305
237326,0.323,-0.023,0.98,-2.792,0.717,0.275
237346,0.323,-0.027,0.979,-2.853,0.58,0.305
237366,0.319,-0.023,0.977,-2.899,0.443,0.32
237386,0.318,-0.022,0.975,-2.838,0.381,0.412
237406,0.32,-0.024,0.979,-2.869,0.458,0.275
237426,0.32,-0.025,0.978,-2.93,0.427,0.229
237446,0.322,-0.024,0.976,-2.853,0.397,0.275
237466,0.316,-0.025,0.978,-2.975,0.427,0.122
237486,0.318,-0.027,0.978,-3.006,0.473,0.046
237506,0.317,-0.024,0.98,-3.052,0.305,0.107
237526,0.315,-0.026,0.98,-3.113,0.153,0.031
237546,0.314,-0.024,0.973,-3.159,0.259,0.046
237566,0.321,-0.021,0.978,-3.143,0.427,0.092
237586,0.32,-0.022,0.978,-3.159,0.443,-0.076
237606,0.317,-0.028,0.982,-3.235,0.473,-0.198
237626,0.315,-0.023,0.979,-3.25,0.366,-0.351
237646,0.316,-0.021,0.978,-3.189,0.32,-0.366
237666,0.317,-0.02,0.976,-3.082,0.137,-0.397
237686,0.314,-0.022,0.974,-3.159,0.427,-0.336
237706,0.316,-0.023,0.984,-3.143,0.854,-0.244
237726,0.319,-0.018,0.979,-3.189,0.671,-0.122
237746,0.316,-0.022,0.976,-3.22,0.641,-0.076
237766,0.317,-0.027,0.98,-3.159,0.793,-0.137
237786,0.317,-0.025,0.979,-3.25,0.778,-0.244
237864,0.318,-0.024,0.976,-3.204,0.381,-0.336
237865,0.318,-0.024,0.976,-3.204,0.381,-0.336
237865,0.318,-0.024,0.976,-3.204,0.381,-0.336
237866,0.318,-0.024,0.976,-3.204,0.381,-0.336
237886,0.319,-0.023,0.977,-3.22,0.351,-0.336
237906,0.318,-0.025,0.982,-3.159,0.244,-0.412
237926,0.312,-0.024,0.977,-3.143,0.397,-0.366
237946,0.317,-0.021,0.978,-3.296,0.931,-0.137
237966,0.319,-0.021,0.977,-3.22,0.732,-0.061
237986,0.315,-0.025,0.978,-3.143,0.61,-0.046
238006,0.317,-0.026,0.98,-3.036,0.549,-0.29
238026,0.316,-0.026,0.979,-3.067,0.534,-0.305
238046,0.313,-0.023,0.979,-3.128,0.534,-0.381
238066,0.312,-0.024,0.975,-3.204,0.671,-0.366
238086,0.313,-0.024,0.976,-3.235,0.9,-0.427
238106,0.311,-0.025,0.981,-3.281,1.205,-0.595
238126,0.317,-0.024,0.979,-3.296,1.022,-0.58
238146,0.312,-0.022,0.974,-3.189,0.885,-0.504
238166,0.313,-0.021,0.974,-3.021,0.992,-0.305
238186,0.315,-0.023,0.979,-3.052,0.992,-0.137
238206,0.312,-0.023,0.981,-3.006,1.144,-0.061
238226,0.315,-0.026,0.98,-3.006,1.022,-0.168
238246,0.312,-0.026,0.98,-3.082,1.007,-0.153
238266,0.315,-0.027,0.978,-3.052,1.007,-0.153
238286,0.318,-0.027,0.977,-3.128,1.022,-0.183
238306,0.312,-0.027,0.98,-3.021,0.931,-0.259
238326,0.312,-0.028,0.977,-3.159,0.854,-0.29
238346,0.312,-0.029,0.977,-3.235,0.854,-0.443
238366,0.311,-0.027,0.978,-3.403,1.007,-0.519
238386,0.313,-0.027,0.975,-3.387,1.236,-0.458
238406,0.315,-0.025,0.976,-3.464,1.297,-0.549
238426,0.312,-0.024,0.981,-3.494,1.221,-0.534
238446,0.304,-0.026,0.979,-3.342,1.312,-0.58
238466,0.312,-0.023,0.98,-3.372,1.358,-0.473
238486,0.31,-0.022,0.98,-3.464,0.778,-0.519
238506,0.309,-0.023,0.98,-3.464,0.671,-0.427
238526,0.309,-0.025,0.983,-3.403,0.992,-0.32
238546,0.318,-0.022,0.977,-3.342,0.824,-0.259
238566,0.309,-0.023,0.977,-3.265,0.473,-0.381
238586,0.307,-0.026,0.975,-3.22,0.641,-0.427
238606,0.311,-0.028,0.977,-3.174,0.885,-0.412
238626,0.317,-0.022,0.98,-3.174,0.793,-0.427
238646,0.311,-0.025,0.981,-3.113,0.488,-0.366
238666,0.308,-0.028,0.98,-3.067,0.519,-0.443
238686,0.312,-0.028,0.981,-3.281,0.656,-0.488
238706,0.314,-0.024,0.982,-3.174,0.595,-0.534
238726,0.315,-0.023,0.976,-3.006,0.443,-0.397
238746,0.308,-0.025,0.974,-3.036,0.702,-0.412
238766,0.31,-0.026,0.98,-3.098,0.961,-0.137
238786,0.312,-0.024,0.983,-3.189,0.854,0
238806,0.31,-0.023,0.98,-3.113,0.641,-0.015
238826,0.306,-0.025,0.978,-3.006,0.58,0.031
238846,0.309,-0.026,0.981,-2.93,0.717,-0.061
238866,0.312,-0.032,0.978,-2.991,0.656,-0.046
238886,0.307,-0.027,0.979,-3.113,0.687,-0.046
238906,0.306,-0.023,0.983,-3.082,0.687,-0.183
238926,0.308,-0.024,0.98,-3.143,0.748,-0.153
238946,0.309,-0.026,0.98,-3.143,0.61,-0.244
238966,0.306,-0.032,0.976,-3.113,0.397,-0.381
238986,0.306,-0.03,0.981,-3.159,0.717,-0.473
239006,0.312,-0.025,0.983,-3.22,0.885,-0.549
239026,0.315,-0.025,0.976,-3.204,0.763,-0.473
239046,0.31,-0.025,0.982,-3.235,0.549,-0.381
239066,0.307,-0.027,0.982,-3.174,0.366,-0.366
239086,0.309,-0.03,0.98,-3.204,0.473,-0.412
239106,0.306,-0.026,0.981,-3.265,0.626,-0.32
239126,0.305,-0.025,0.979,-3.235,0.702,-0.366
239146,0.305,-0.028,0.981,-3.204,0.778,-0.29
239166,0.307,-0.027,0.98,-3.082,0.87,-0.32
239186,0.308,-0.028,0.979,-3.189,0.961,-0.214
239206,0.309,-0.025,0.983,-3.265,0.946,-0.244
239226,0.309,-0.026,0.982,-3.204,0.702,-0.214
239246,0.309,-0.028,0.981,-3.25,0.748,-0.397
239266,0.308,-0.029,0.981,-3.311,0.702,-0.488
239286,0.311,-0.026,0.979,-3.433,0.717,-0.381
239306,0.309,-0.026,0.981,-3.296,0.549,-0.549
239326,0.308,-0.027,0.983,-3.296,0.61,-0.443
239346,0.312,-0.024,0.983,-3.342,0.534,-0.427
239366,0.306,-0.026,0.975,-3.448,0.305,-0.473
239386,0.301,-0.027,0.98,-3.403,0.656,-0.473
239406,0.307,-0.025,0.987,-3.326,1.038,-0.427
239426,0.311,-0.025,0.98,-3.418,0.839,-0.534
239446,0.305,-0.031,0.98,-3.479,0.946,-0.458
239466,0.306,-0.028,0.978,-3.403,1.129,-0.397
239486,0.309,-0.021,0.982,-3.448,1.099,-0.458
239506,0.309,-0.023,0.983,-3.372,0.656,-0.412
239526,0.306,-0.027,0.982,-3.342,0.473,-0.488
239546,0.302,-0.028,0.981,-3.418,0.702,-0.381
239566,0.308,-0.026,0.978,-3.403,0.778,-0.427
239586,0.312,-0.023,0.984,-3.357,0.778,-0.504
239668,0.305,-0.026,0.982,-3.357,0.977,-0.626
239668,0.305,-0.026,0.982,-3.357,0.977,-0.626
239669,0.305,-0.026,0.982,-3.357,0.977,-0.626
239669,0.305,-0.026,0.982,-3.357,0.977,-0.626
239686,0.305,-0.028,0.982,-3.22,1.022,-0.595
239706,0.309,-0.026,0.985,-3.281,0.793,-0.412
239726,0.307,-0.022,0.978,-3.296,0.488,-0.32
239746,0.305,-0.02,0.974,-3.189,0.488,-0.076
239766,0.304,-0.023,0.982,-3.159,0.61,0.015
239786,0.304,-0.029,0.983,-3.174,0.519,-0.046
239806,0.307,-0.026,0.981,-3.25,0.412,-0.122
239826,0.306,-0.024,0.976,-3.159,0.549,-0.122
239846,0.306,-0.024,0.977,-2.93,0.732,-0.076
239866,0.302,-0.025,0.975,-2.747,0.854,-0.107
239886,0.305,-0.025,0.98,-2.869,1.083,0
239906,0.306,-0.027,0.981,-2.899,1.144,0.092
239926,0.306,-0.027,0.981,-2.945,0.916,0.092
239946,0.306,-0.027,0.983,-2.869,0.748,-0.015
239966,0.301,-0.029,0.978,-2.93,0.671,0
239986,0.304,-0.025,0.982,-2.945,0.931,-0.031
240006,0.304,-0.027,0.981,-2.838,1.022,0.046
240026,0.301,-0.029,0.982,-2.869,0.961,0.046
240046,0.305,-0.025,0.984,-2.853,0.961,-0.031
240066,0.302,-0.026,0.981,-2.884,0.977,0.015
240086,0.303,-0.029,0.982,-2.899,1.007,0.092
240106,0.309,-0.026,0.981,-2.899,0.946,0.153
240126,0.306,-0.029,0.978,-2.823,0.839,0.137
240146,0.305,-0.029,0.983,-2.991,0.702,0.107
240166,0.301,-0.028,0.985,-3.082,0.488,0.092
240186,0.297,-0.025,0.987,-3.052,0.443,0.107
240206,0.303,-0.025,0.982,-3.036,0.336,0.061
240226,0.3,-0.029,0.981,-3.052,0.259,-0.046
240246,0.298,-0.028,0.983,-2.991,0.595,0.122
240266,0.303,-0.023,0.987,-2.991,0.87,0.397
240286,0.302,-0.024,0.98,-3.006,0.58,0.275
240306,0.3,-0.029,0.979,-3.036,0.351,0.183
240326,0.298,-0.031,0.989,-3.067,0.458,-0.061
240346,0.299,-0.024,0.981,-3.006,0.641,0.031
240366,0.302,-0.024,0.979,-2.869,0.702,0.107
240386,0.299,-0.027,0.985,-2.853,0.961,0.32
240406,0.298,-0.027,0.983,-2.777,1.083,0.519
240426,0.3,-0.024,0.981,-2.808,1.022,0.61
240446,0.3,-0.027,0.978,-2.731,1.053,0.687
240466,0.302,-0.03,0.98,-2.686,1.221,0.61
240486,0.302,-0.03,0.981,-2.625,1.19,0.671
240506,0.303,-0.029,0.984,-2.67,1.19,0.763
240526,0.302,-0.027,0.985,-2.64,1.022,0.61
240546,0.298,-0.032,0.98,-2.563,0.946,0.702
240566,0.297,-0.033,0.982,-2.594,1.266,0.702
240586,0.3,-0.031,0.982,-2.686,1.511,0.656
240606,0.298,-0.027,0.984,-2.899,1.19,0.61
240626,0.299,-0.03,0.981,-2.792,1.297,0.534
240646,0.298,-0.031,0.985,-2.823,1.312,0.519
240666,0.297,-0.028,0.981,-2.914,1.221,0.397
240686,0.295,-0.026,0.987,-2.853,1.312,0.336
240706,0.298,-0.03,0.983,-2.823,1.465,0.122
240726,0.297,-0.028,0.981,-2.914,1.144,0.122
240746,0.294,-0.029,0.987,-3.052,1.129,0.153
240766,0.297,-0.029,0.985,-3.021,0.916,0.046
240786,0.294,-0.028,0.983,-3.098,0.885,0.168
240859,0.293,-0.028,0.984,-3.159,0.656,0.061
240861,0.293,-0.028,0.987,-3.189,0.671,0.061
240861,0.293,-0.028,0.987,-3.189,0.671,0.061
240866,0.293,-0.03,0.983,-3.174,0.656,0.046
240886,0.292,-0.03,0.985,-3.22,0.656,-0.122
240906,0.293,-0.026,0.98,-3.296,0.748,-0.275
240926,0.296,-0.025,0.982,-3.372,0.854,-0.519
240946,0.299,-0.025,0.984,-3.403,0.732,-0.504
240966,0.293,-0.028,0.984,-3.479,0.641,-0.61
240986,0.289,-0.027,0.984,-3.571,0.839,-0.793
241006,0.295,-0.022,0.986,-3.571,0.992,-0.9
241026,0.297,-0.022,0.986,-3.555,0.763,-0.931
241046,0.293,-0.025,0.984,-3.494,0.824,-0.809
241066,0.291,-0.027,0.984,-3.555,1.251,-0.763
241086,0.29,-0.023,0.988,-3.571,1.419,-0.717
241106,0.291,-0.021,0.984,-3.601,1.526,-0.961
241126,0.29,-0.024,0.981,-3.616,1.587,-0.977
241146,0.29,-0.023,0.984,-3.571,1.877,-1.053
241166,0.296,-0.022,0.985,-3.479,2.045,-0.854
241186,0.295,-0.022,0.985,-3.357,1.801,-0.809
241206,0.292,-0.023,0.986,-3.265,1.511,-0.748
241226,0.295,-0.022,0.983,-3.22,1.511,-0.656
241246,0.291,-0.021,0.986,-3.296,1.572,-0.58
241266,0.293,-0.023,0.987,-3.189,1.373,-0.534
241286,0.293,-0.023,0.983,-3.174,1.114,-0.504
241306,0.288,-0.023,0.987,-3.128,1.16,-0.351
241326,0.289,-0.022,0.987,-3.052,1.144,-0.381
241346,0.287,-0.024,0.988,-2.96,1.144,-0.458
241366,0.286,-0.026,0.988,-2.853,0.916,-0.458
241386,0.292,-0.021,0.981,-2.777,0.885,-0.275
241406,0.292,-0.019,0.984,-2.762,0.732,0.107
241426,0.291,-0.022,0.984,-2.762,0.58,0.305
241446,0.291,-0.022,0.987,-2.914,0.443,0.412
241466,0.291,-0.024,0.986,-2.884,0.153,0.381
241486,0.289,-0.024,0.988,-2.945,-0.214,0.229
241506,0.29,-0.027,0.988,-2.93,-0.168,0.137
241526,0.291,-0.028,0.987,-2.93,-0.32,0.046
241546,0.286,-0.03,0.985,-3.006,-0.519,-0.092
241566,0.289,-0.03,0.987,-2.975,-0.443,-0.32
241586,0.286,-0.026,0.984,-2.991,-0.29,-0.366
241606,0.292,-0.028,0.989,-3.067,-0.397,-0.534
241626,0.293,-0.027,0.985,-3.189,-0.732,-0.671
241646,0.288,-0.025,0.985,-3.159,-0.793,-0.519
241666,0.286,-0.025,0.986,-3.189,-0.748,-0.504
241686,0.291,-0.022,0.985,-3.189,-0.458,-0.381
241706,0.295,-0.023,0.988,-3.174,-0.488,-0.412
241726,0.292,-0.028,0.982,-3.189,-0.793,-0.717
241746,0.29,-0.031,0.983,-3.235,-0.732,-0.824
241766,0.289,-0.029,0.99,-3.296,-0.626,-0.793
241786,0.294,-0.027,0.983,-3.418,-0.595,-0.946
241806,0.294,-0.03,0.985,-3.54,-0.885,-1.19
241826,0.296,-0.033,0.985,-3.433,-0.626,-1.312
241846,0.297,-0.031,0.989,-3.464,-0.687,-1.556
241866,0.292,-0.03,0.98,-3.708,-0.763,-1.831
241886,0.286,-0.032,0.981,-3.708,-0.427,-2.228
241906,0.289,-0.034,0.978,-3.799,0.183,-2.426
241926,0.293,-0.031,0.982,-3.891,0.198,-2.808
241946,0.299,-0.028,0.981,-3.906,-0.046,-3.143
241966,0.297,-0.031,0.983,-3.967,-0.381,-3.204
241986,0.29,-0.031,0.985,-4.227,0.061,-3.372
242006,0.298,-0.025,0.981,-4.196,0.412,-3.418
242026,0.302,-0.019,0.985,-3.998,0.137,-3.159
242046,0.3,-0.021,0.982,-3.86,-0.015,-2.808
242066,0.3,-0.027,0.981,-3.769,0.244,-2.472
242086,0.301,-0.025,0.982,-3.967,0.412,-2.197
242106,0.299,-0.027,0.985,-4.028,0.397,-2.228
242126,0.299,-0.03,0.983,-3.998,0.275,-2.243
242146,0.299,-0.029,0.985,-4.044,0.351,-2.06
242166,0.301,-0.024,0.985,-3.876,0.305,-2.029
242186,0.303,-0.025,0.982,-3.876,0.137,-1.846
242206,0.302,-0.025,0.982,-3.815,-0.137,-1.709
242226,0.303,-0.026,0.989,-3.876,0.076,-1.419
242246,0.303,-0.026,0.983,-3.815,-0.137,-1.236
242266,0.302,-0.026,0.984,-3.723,-0.198,-1.038
242286,0.302,-0.023,0.982,-3.555,-0.351,-0.748
242306,0.3,-0.026,0.986,-3.403,-0.198,-0.519
242326,0.295,-0.027,0.979,-3.403,-0.214,-0.32
242346,0.298,-0.03,0.982,-3.494,-0.229,-0.412
242366,0.3,-0.03,0.985,-3.342,-0.397,-0.549
242386,0.296,-0.032,0.985,-3.25,-0.58,-0.641
242406,0.298,-0.028,0.984,-3.281,-0.641,-0.565
242426,0.297,-0.031,0.984,-3.357,-0.626,-0.565
242446,0.296,-0.027,0.983,-3.25,-0.443,-0.32
242466,0.299,-0.024,0.981,-3.128,-0.488,-0.214
242486,0.3,-0.027,0.979,-2.945,-0.275,-0.031
242506,0.297,-0.027,0.983,-2.991,-0.092,0.122
242526,0.296,-0.029,0.984,-2.93,-0.076,0.336
242546,0.301,-0.028,0.989,-2.808,0.046,0.534
242566,0.303,-0.023,0.982,-2.838,-0.061,0.61
242649,0.299,-0.032,0.982,-2.899,0.168,0.29
242650,0.299,-0.032,0.982,-2.899,0.168,0.29
242650,0.299,-0.032,0.982,-2.899,0.168,0.29
242651,0.299,-0.032,0.982,-2.899,0.168,0.29
242666,0.297,-0.033,0.98,-2.93,0.32,0.198
242686,0.302,-0.026,0.982,-2.838,0.488,-0.015
242706,0.308,-0.029,0.986,-2.853,0.214,-0.092
242726,0.303,-0.03,0.981,-2.945,-0.198,-0.122
242746,0.299,-0.029,0.979,-2.991,0,-0.046
