timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
17027,-0.569,-0.259,1.674,16.495,216.919,-58.029,jogging
272227,0.44,0.361,1.544,31.845,-67.032,-16.632,jogging
224826,0.334,-0.131,0.975,-1.053,-1.633,4.715,diam
243047,0.396,-0.034,0.02,12.512,32.135,0.229,jogging
172486,0.325,-0.02,0.977,-3.098,1.068,-0.793,diam
300447,0.156,0.196,0.287,-19.318,-35.141,81.757,jogging
267327,0.234,0.189,0.387,28.641,14.282,-16.251,jogging
196547,-0.643,-0.962,1.173,-46.31,-254.944,-118.912,jogging
13926,0.413,-0.016,0.943,-4.486,0.381,-2.243,diam
245574,0.329,-0.048,0.787,-26.657,26.108,-7.69,jalan
285881,0.261,0.616,1.315,71.198,-135.391,7.263,jogging
176686,0.323,-0.018,0.978,-3.342,-1.114,-0.931,diam
99286,0.222,0.088,1.008,9.781,17.181,26.794,diam
162547,0.02,0.327,1.444,-3.204,-84.183,-201.08,jogging
245006,0.31,-0.027,0.983,-3.143,0.168,-0.351,diam
131847,0.047,0.295,0.04,14.679,-17.319,-46.387,jogging
35769,0.579,0.376,1.442,58.792,6.088,24.338,jalan
169186,0.328,-0.012,0.974,-3.006,0.87,-0.381,diam
101366,0.249,0.006,0.992,-3.067,-11.292,13.931,diam
169427,2.319,0.948,2.707,3.418,229.523,-120.972,jogging
291246,0.294,-0.197,0.97,-3.174,0.854,-0.61,diam
264587,-0.101,0.257,0.323,-23.422,-93.14,75.714,jogging
76229,0.382,-0.007,0.848,-26.703,20.92,-19.867,jalan
288609,0.296,0.026,1.026,-22.659,-13.367,10.147,jalan
272087,-0.104,-0.329,0.688,29.938,-100.723,36.804,jogging
163486,0.34,-0.017,0.973,-2.67,0.549,0.473,diam
47726,0.416,-0.009,0.938,-3.601,1.343,-0.534,diam
35846,0.387,-0.034,0.947,-3.113,0.992,-2.014,diam
1047,0.245,0.191,0.958,-1.022,6.165,10.651,jogging
280166,0.255,-0.189,0.978,-3.479,-0.58,-1.114,diam
95869,0.33,-0.03,0.858,-8.591,10.941,-8.942,jalan
15886,0.114,-0.333,0.158,45.593,-15.06,8.591,jogging
227246,0.335,-0.122,0.958,7.507,0.473,7.843,diam
13726,0.409,-0.019,0.943,-3.464,1.282,0.046,diam
47189,0.094,-0.016,0.737,26.611,-11.597,-23.483,jalan
220266,0.266,-0.013,0.999,-2.533,-0.153,-2.167,diam
197206,0.372,-0.025,0.96,-3.754,-0.336,-2.335,diam
249186,0.309,0.023,0.978,-5.173,0.961,-14.786,diam
99367,0.109,0.253,0.059,26.764,0.809,-14.542,jogging
48547,0.015,0.257,0.473,4.837,39.398,26.932,jogging
198247,0.443,0.088,0.032,-13.489,-23.849,68.558,jogging
224269,-0.037,-0.068,1.214,20.142,-19.806,4.059,jalan
188889,0.005,0.466,1.409,35.141,24.887,-12.665,jalan
288026,0.269,-0.185,0.976,-3.372,0.275,-0.412,diam
32846,0.436,-0.026,0.927,-2.93,0.031,0.168,diam
117246,0.316,-0.033,0.981,-5.219,-1.831,-1.556,diam
140827,0.536,-0.185,1.07,-89.478,-42.313,22.766,jogging
201609,-0.107,-0.241,0.892,2.945,-12.054,-24.841,jalan
154426,0.346,0.031,0.954,-3.677,0.534,-7.828,diam
255466,0.339,-0.137,0.983,-2.502,-1.907,-2.655,diam
13887,0.218,-0.31,0.281,30.319,-31.418,13.016,jogging
272647,0.025,-0.096,0.351,-36.606,3.601,-13.168,jogging
8366,0.4,-0.048,0.958,-4.974,-1.617,-0.687,diam
157449,0.373,-0.021,1.169,22.995,-3.174,-24.002,jalan
159389,0.213,-0.124,0.831,-25.879,7.553,5.569,jalan
188289,-0.21,0.209,0.939,-0.076,-12.482,-15.488,jalan
35407,1.031,-0.348,1.956,-39.185,331.68,-154.572,jogging
292867,0.356,-0.208,0.14,1.907,-36.331,0.351,jogging
44466,0.35,-0.03,0.962,-3.082,-1.007,-0.61,diam
145246,0.35,-0.03,0.969,-3.693,1.892,-0.793,diam
255447,2.828,0.833,3.851,92.545,204.803,-251.083,jogging
140587,-0.176,0.218,0.184,-85.464,-20.798,92.361,jogging
135886,0.358,-0.029,0.96,-4.623,-0.702,-4.807,diam
88866,0.347,-0.025,0.974,-1.587,2.014,9.964,diam
273726,0.27,-0.197,0.97,-3.113,0.504,-0.412,diam
200267,-0.072,-0.104,0.552,50.43,0.381,13.016,jogging
190987,0.922,0.287,2.049,113.647,-141.907,-36.85,jogging
44267,0.171,0.163,0.961,103.134,-139.847,-24.323,jogging
287449,0.259,-0.024,0.918,-15.091,25.055,5.569,jalan
68107,-2.145,-0.701,2.097,-132.782,25.894,-55.435,jogging
110629,0.217,0.235,1.044,-12.97,-24.094,6.516,jalan
58769,0.32,0.141,1.03,-25.589,7.629,18.936,jalan
20527,0.018,0.207,-0.092,-1.007,9.033,-27.847,jogging
139109,0.231,0.037,0.9,-21.5,20.721,21.454,jalan
90866,0.336,-0.039,0.974,-2.472,2.625,0.137,diam
152229,0.006,-0.561,1.629,-29.816,22.842,21.011,jalan
144207,0.139,0.306,0.366,3.281,-95.657,91.675,jogging
203206,0.361,0.012,0.963,-6.836,-2.686,-9.338,diam
282427,-1.059,-0.962,1.338,-55.435,-98.175,9.308,jogging
218769,0.354,0.371,1.024,-24.445,27.985,16.739,jalan
175326,0.319,-0.015,0.972,-2.869,0.671,0.198,diam
273049,0.201,0.359,1.056,-16.83,-12.756,-6.805,jalan
283906,0.263,-0.191,0.977,-2.045,0.656,0.687,diam
247867,0.066,0.209,0.634,59.814,-11.887,14.191,jogging
203267,0.074,-0.717,2.624,72.556,179.169,-259.811,jogging
15689,0.311,-0.016,0.912,-13.336,-3.586,-18.036,jalan
13749,0.13,-0.065,0.832,-22.522,9.811,36.636,jalan
270049,0.321,-0.334,1.127,17.761,41.946,-10.483,jalan
291466,0.293,-0.192,0.964,-3.159,0.229,0.244,diam
256389,0.481,0.141,1.148,-19.348,38.284,17.715,jalan
37349,0.293,0.082,0.778,-9.491,37.262,6.317,jalan
163086,0.333,-0.029,0.976,-3.479,0.381,-1.053,diam
294467,0.696,0.046,2.142,-93.643,-5.31,96.39,jogging
8827,0.084,0.184,0.203,5.371,-55.359,53.497,jogging
12266,0.399,-0.048,0.957,-4.501,2.274,-2.731,diam
180186,0.315,-0.019,0.973,-3.021,-0.046,0.305,diam
31247,-1.494,0.445,1.766,55.786,75.439,45.013,jogging
177066,0.322,-0.014,0.973,-2.472,0.092,0.153,diam
134806,0.352,-0.042,0.967,-2.411,-0.29,0.565,diam
150227,-0.102,-0.454,0.451,36.575,-84.686,-12.405,jogging
71769,0.092,0.136,0.815,18.814,-13.992,-27.527,jalan
127766,0.371,-0.05,0.956,-3.036,3.708,0.198,diam
286167,2.351,-0.003,3.832,-41.58,182.861,-67.795,jogging
92026,0.307,-0.037,0.979,-3.067,0.977,-0.687,diam
197446,0.376,-0.037,0.956,-2.914,0.763,-0.397,diam
232349,0.183,0.009,0.907,6.5,10.91,12.817,jalan
259609,0.471,-0.043,1.245,2.426,41.519,-61.935,jalan
111209,0.472,-0.028,0.907,3.708,-4.578,6.607,jalan
72447,0.029,0.174,0.818,87.296,-38.254,13.702,jogging
81887,0.046,-0.229,0.456,-43.427,2.396,25.055,jogging
255069,0.444,0.03,1.182,-23.56,27.023,15.503,jalan
20989,0.376,0.084,0.855,12.451,0.381,20.905,jalan
116026,0.347,-0.025,0.96,-2.945,-0.534,0.687,diam
11029,0.242,-0.031,0.984,-5.341,-3.494,-3.204,jalan
168047,1.88,0.106,3.082,71.564,49.774,-124.68,jogging
231089,0.379,0.076,0.991,7.935,10.208,15.045,jalan
224146,0.32,-0.149,0.983,-5.829,-1.77,3.189,diam
137086,0.37,-0.02,0.964,-3.448,0.671,-1.251,diam
105863,0.308,-0.036,0.981,1.022,4.105,1.404,diam
290226,0.277,-0.193,0.969,-3.052,-0.137,-0.549,diam
285486,0.264,-0.183,0.968,-3.021,-0.32,0.977,diam
145147,0.252,0.008,0.747,-58.228,-57.907,15.335,jogging
119651,0.314,-0.03,0.979,-3.555,1.633,-2.991,diam
262206,0.227,-0.183,0.976,-2.838,0.961,-1.083,diam
125586,0.341,-0.032,0.97,-4.669,-3.082,-4.242,diam
129429,0.363,0.021,1.133,22.003,3.021,-9.308,jalan
19346,0.388,-0.041,0.953,-5.508,2.289,-3.159,diam
98329,0.436,-0.028,0.909,-4.608,10.162,16.464,jalan
161669,0.33,-0.021,0.974,-2.686,1.877,-0.275,diam
22526,0.373,-0.025,0.957,-3.22,-0.031,-0.29,diam
160227,-0.142,-0.321,0.386,13.168,-66.696,-13.748,jogging
11406,0.423,-0.013,0.937,-2.426,-0.946,0.397,diam
129967,0.177,0.173,1.54,16.8,-78.461,-187.729,jogging
292929,-0.027,-0.142,0.776,-35.233,15.503,-42.587,jalan
71189,0.232,-0.148,0.889,-17.654,5.768,7.401,jalan
58167,2.294,1.292,3.143,-29.495,221.497,-80.383,jogging
264506,0.238,-0.186,0.98,-3.128,0.244,-0.565,diam
272726,0.266,-0.201,0.975,-3.082,0.137,-0.29,diam
183407,-0.027,0.052,0.673,50.552,30.167,-67.078,jogging
17869,0.222,0.032,0.925,24.048,0.931,-21.286,jalan
176087,2.207,0.639,2.895,-105.682,1.495,96.207,jogging
77247,-1.385,0.051,1.666,-141.479,210.236,2.853,jogging
98509,0.672,0.144,1.007,-2.457,0.046,29.099,jalan
100849,0.336,-0.022,0.896,-7.187,14.694,1.678,jalan
248849,0.257,-0.103,1.032,2.472,-17.319,14.526,jalan
30747,0.097,0.395,0.092,-4.517,16.586,-25.711,jogging
281167,0.385,0.329,1.161,101.028,-111.389,34.454,jogging
148007,0.045,0.109,0.205,-32.196,-14.191,-41.687,jogging
182729,0.395,0.097,0.961,-9.537,5.356,14.984,jalan
47867,0.173,-0.161,0.447,9.079,27.466,-5.356,jogging
13806,0.408,-0.021,0.949,-3.693,0.0,-1.48,diam
2226,0.283,0.019,0.953,-4.41,-28.702,2.06,diam
84189,-0.423,-0.121,0.758,6.805,-13.123,-34.119,jalan
210689,0.465,0.071,1.147,26.581,-8.728,4.181,jalan
9166,0.398,-0.04,0.956,-1.938,2.594,-7.385,diam
242127,-1.324,-1.205,1.696,-66.879,-83.344,-44.25,jogging
110506,0.316,-0.044,0.984,-2.335,2.274,0.244,diam
287769,0.118,-0.508,1.399,-42.084,-9.995,-1.77,jalan
199109,-0.007,-0.192,0.968,-10.88,29.327,-6.317,jalan
77789,0.089,-0.007,1.008,9.888,19.348,-13.519,jalan
13349,0.49,-0.018,1.036,-2.884,-12.054,-22.339,jalan
155946,0.34,-0.005,0.984,-7.156,0.244,-10.025,diam
97849,0.502,0.257,0.833,-3.754,-34.027,-16.068,jalan
259846,0.212,-0.162,0.992,-4.013,-1.785,-4.776,diam
56129,0.062,-0.21,1.135,18.265,-14.999,-17.365,jalan
141669,0.072,-0.09,0.734,-29.633,8.026,14.236,jalan
270166,0.257,-0.195,0.971,-3.281,0.122,-0.168,diam
201166,0.338,-0.066,0.968,-2.243,0.839,-2.06,diam
65947,0.302,0.081,0.547,58.548,-57.541,-8.636,jogging
137986,0.366,-0.029,0.965,-3.082,-0.29,-1.099,diam
292267,-0.159,0.434,0.447,-12.253,-95.352,89.31,jogging
297569,-0.058,0.466,0.787,-13.245,-20.294,8.682,jalan
160889,0.401,-0.238,0.856,-18.311,2.106,10.666,jalan
93607,0.531,0.256,2.262,-54.718,10.742,2.167,jogging
42187,0.137,-0.023,0.23,-27.634,-61.096,72.647,jogging
124429,0.074,0.103,0.707,24.521,-11.414,-13.672,jalan
27669,0.181,-0.013,1.105,12.421,51.62,-41.107,jalan
277186,0.266,-0.191,0.977,-2.914,0.183,-0.763,diam
12326,0.397,-0.035,0.95,-4.745,2.106,-3.25,diam
213787,2.467,0.296,3.112,29.892,97.198,-2.655,jogging
163727,-0.185,0.161,0.056,-11.292,-5.508,-12.634,jogging
143207,-0.461,-0.769,0.883,-55.786,-123.444,-41.26,jogging
206749,0.414,0.301,1.152,23.575,-9.72,16.388,jalan
219629,0.333,-0.058,0.854,-14.923,4.684,-6.821,jalan
7486,0.377,-0.002,0.958,-2.563,1.038,1.633,diam
298147,2.326,1.4,2.966,-51.743,317.444,-103.775,jogging
258669,0.383,-0.011,0.974,-13.275,10.788,-9.766,jalan
117449,0.139,-0.01,0.836,-13.016,-9.232,32.227,jalan
106549,0.227,0.039,0.932,12.238,-2.365,-13.29,jalan
232769,0.07,0.223,0.792,23.026,-16.571,-29.984,jalan
256869,0.102,0.055,1.093,-24.17,-34.058,-19.867,jalan
145989,0.158,-0.011,0.7,16.922,-28.748,-42.16,jalan
255329,0.595,-0.1,1.005,6.607,-13.519,14.923,jalan
285209,0.638,0.107,1.14,-1.434,17.38,53.894,jalan
38409,0.121,-0.045,0.793,-24.597,-0.916,17.38,jalan
236109,0.446,-0.117,1.044,0.076,-29.785,3.433,jalan
147007,0.335,-0.015,0.133,-29.8,-32.791,44.998,jogging
213266,0.357,-0.107,1.05,8.652,-11.749,40.909,diam
92289,0.409,0.045,1.021,15.869,-9.781,60.074,jalan
98849,0.214,0.171,0.927,10.605,-6.638,-60.15,jalan
107109,0.322,0.046,1.068,-28.305,12.634,20.584,jalan
102527,-0.054,0.287,0.207,-1.114,-101.883,56.564,jogging
155067,0.165,-0.138,1.126,-60.135,-46.57,85.678,jogging
125686,0.338,-0.041,0.965,-3.387,-3.693,-2.365,diam
234007,0.406,-0.368,1.085,-54.031,-40.07,14.557,jogging
66469,0.181,-0.505,1.446,-45.166,-17.12,11.353,jalan
189466,0.328,-0.002,0.971,-2.93,2.136,0.626,diam
102946,0.316,-0.062,0.949,-7.233,0.809,-5.829,diam
298929,0.573,-0.175,1.273,16.205,10.818,-14.771,jalan
114469,0.442,0.062,1.097,-20.676,-3.891,-2.701,jalan
128849,0.254,-0.017,0.943,-17.563,-0.809,26.581,jalan
97109,0.412,-0.005,0.89,2.945,3.326,3.586,jalan
100969,0.233,-0.096,0.981,-3.098,-13.321,1.404,jalan
278209,0.422,-0.086,0.995,-22.949,-5.371,-13.016,jalan
227629,0.227,-0.109,1.099,20.584,65.842,-1.45,jalan
171647,0.288,0.143,0.345,28.076,65.048,-41.855,jogging
226106,0.327,-0.116,0.973,-2.121,-1.541,3.067,diam
63029,0.139,0.003,0.804,33.691,-2.823,-2.411,jalan
59306,0.352,-0.01,0.968,0.275,0.992,0.198,diam
291686,0.29,-0.2,0.966,-2.838,-0.122,0.595,diam
95689,0.363,0.258,1.025,-28.351,24.689,4.181,jalan
17386,0.406,-0.024,0.949,-0.992,-0.214,4.364,diam
140946,0.386,-0.041,0.957,-0.427,0.702,7.751,diam
13429,0.451,0.072,0.911,-18.738,-16.617,-48.752,jalan
112649,0.495,0.002,1.167,-12.146,24.887,34.363,jalan
137906,0.361,-0.033,0.964,-2.93,0.214,-0.778,diam
83427,-0.285,-0.005,-0.039,28.244,-88.043,-7.629,jogging
1487,0.276,0.237,0.932,-1.74,0.946,7.385,jogging
208967,0.201,0.027,0.293,-21.988,-48.721,37.292,jogging
214529,0.23,0.259,1.133,13.565,-6.47,-17.532,jalan
128609,0.357,0.233,1.202,23.575,-11.032,21.957,jalan
242709,0.296,-0.229,1.233,37.369,12.283,-14.343,jalan
283607,-0.046,-0.029,0.183,-48.981,-24.445,-9.491,jogging
261507,-0.249,-0.638,0.689,11.429,-103.485,-51.361,jogging
293706,0.29,-0.184,0.97,-2.777,1.144,2.396,diam
12966,0.397,-0.013,0.955,-1.678,-0.29,2.609,diam
203827,0.298,-0.036,0.067,4.852,16.556,-18.845,jogging
239146,0.305,-0.028,0.981,-3.204,0.778,-0.29,diam
190289,-0.049,-0.141,0.991,-6.775,-12.924,-20.233,jalan
287571,0.406,0.026,2.043,-96.329,-48.813,94.528,jogging
174109,0.171,0.02,0.985,15.991,-26.382,-31.586,jalan
233667,0.107,0.413,0.713,53.07,-10.361,-27.924,jogging
71049,-0.096,-0.128,0.959,-13.412,13.779,-36.789,jalan
16589,0.266,-0.081,1.067,16.296,5.219,6.027,jalan
224107,0.775,-0.769,2.238,-4.944,228.012,-56.534,jogging
255566,0.334,-0.148,0.974,-3.891,-1.633,-4.074,diam
117509,0.2,-0.029,0.842,-10.529,19.058,35.019,jalan
158849,0.28,0.013,0.887,5.844,-1.74,-8.591,jalan
14349,0.396,-0.01,0.939,4.242,12.421,-30.472,jalan
74309,-0.018,-0.203,0.966,-11.078,-12.497,-85.236,jalan
267866,0.249,-0.194,0.975,-3.235,-0.458,0.153,diam
49127,2.939,0.905,2.923,37.415,223.343,-203.308,jogging
241747,-0.485,0.336,0.73,25.62,-118.912,119.659,jogging
15406,0.404,-0.02,0.949,-2.319,-0.168,0.397,diam
234427,0.314,-0.135,0.525,-3.525,44.067,-73.975,jogging
110427,0.059,0.254,0.056,-29.16,6.21,-38.712,jogging
192887,0.15,-0.349,0.379,61.295,-129.318,-21.118,jogging
175186,0.323,-0.014,0.98,-2.594,0.122,0.946,diam
259167,0.984,-0.101,2.237,-32.318,226.99,-30.777,jogging
31846,0.439,-0.03,0.934,-2.426,0.412,0.641,diam
263668,0.229,-0.183,0.984,-3.342,0.473,-0.443,diam
123006,0.356,-0.037,0.961,-3.83,0.87,-0.534,diam
20487,0.02,0.156,0.375,-32.806,2.594,-14.099,jogging
163469,0.297,-0.155,1.047,5.981,-11.414,24.109,jalan
88829,0.289,-0.008,0.937,3.906,-4.227,-34.119,jalan
281447,1.786,0.411,2.847,-43.823,199.509,-147.263,jogging
218506,0.306,-0.026,0.965,7.69,9.674,13.153,diam
112447,-0.046,-0.015,0.383,-55.145,6.866,30.975,jogging
123869,0.356,-0.034,0.968,-1.373,0.854,3.036,diam
194286,0.387,-0.042,0.953,-2.838,-0.748,-0.046,diam
151729,-0.117,-0.022,0.853,-18.28,6.012,-21.79,jalan
120386,0.353,-0.033,0.976,-2.136,-3.448,1.862,diam
197347,1.787,-0.038,2.515,51.971,19.165,-193.512,jogging
87409,0.305,-0.44,1.025,25.467,-17.761,-31.891,jalan
266809,0.436,0.164,1.059,-17.181,19.913,28.198,jalan
227327,0.349,0.091,1.327,55.832,-58.258,-36.713,jogging
194807,0.544,0.142,2.104,-71.365,-35.965,76.752,jogging
186106,0.339,-0.031,0.971,-3.647,-0.305,-0.992,diam
132589,0.179,-0.1,0.885,-16.876,-9.262,18.845,jalan
120329,0.379,-0.111,1.146,-12.344,5.127,28.656,jalan
299006,0.319,-0.118,0.977,-3.036,0.32,-2.06,diam
112127,0.115,0.03,0.411,44.708,65.033,-2.106,jogging
11367,1.855,0.973,2.931,69.443,-46.387,-109.65,jogging
157367,-0.193,-0.307,0.506,23.636,-99.38,-17.731,jogging
14929,0.177,-0.073,0.916,-34.637,-6.409,22.461,jalan
53647,-1.124,-1.273,0.704,35.11,164.017,-144.409,jogging
232987,0.112,0.158,0.552,48.752,37.72,-7.324,jogging
167286,0.326,-0.015,0.977,-3.296,0.244,-0.626,diam
44287,-0.218,-0.041,0.83,70.618,-83.267,-37.628,jogging
268327,0.152,-0.132,0.886,-54.047,-71.747,53.97,jogging
94229,0.36,0.556,1.355,26.108,22.522,27.557,jalan
33767,0.423,0.242,1.171,82.703,-58.502,-53.467,jogging
164466,0.327,-0.016,0.975,-2.686,1.831,0.122,diam
231389,0.06,0.148,0.976,17.624,24.506,8.499,jalan
149089,-0.143,-0.032,0.861,-10.834,34.821,-112.259,jalan
57986,0.364,-0.036,0.958,-2.777,0.336,0.198,diam
272769,0.057,0.051,0.799,19.928,-14.709,-23.987,jalan
255409,0.124,-0.378,0.867,-6.882,-19.119,-7.919,jalan
198626,0.381,-0.048,0.962,-5.005,-0.931,-2.67,diam
131407,0.28,0.263,1.3,89.752,-75.302,-36.896,jogging
280369,-0.117,0.362,0.819,-23.926,-30.838,-16.296,jalan
182786,0.327,-0.025,0.979,-3.265,-0.229,0.366,diam
159869,0.235,-0.103,1.078,23.834,43.365,6.149,jalan
212346,0.297,0.055,1.012,0.61,5.478,8.377,diam
82406,0.273,-0.028,0.982,-2.274,1.068,1.892,diam
105426,0.327,-0.053,0.977,-1.48,2.686,0.504,diam
241967,0.028,-0.004,0.331,-25.894,5.524,-11.78,jogging
20826,0.34,-0.005,0.975,-3.769,-1.862,0.031,diam
7909,0.182,-0.008,0.984,-4.044,-12.421,7.08,jalan
33449,-0.271,0.049,1.103,3.799,-10.345,-0.824,jalan
226547,-1.621,-0.462,2.074,-97.351,55.374,7.721,jogging
112386,0.326,-0.031,0.975,-3.983,1.587,-1.984,diam
112786,0.325,-0.013,0.973,-2.579,0.137,3.952,diam
138986,0.372,-0.033,0.961,-3.418,-1.16,-1.785,diam
31267,0.306,-0.473,1.995,12.726,279.556,-174.255,jogging
174969,0.597,-0.072,0.981,2.777,0.809,1.038,jalan
22466,0.373,-0.025,0.962,-2.35,-0.031,0.931,diam
291346,0.295,-0.194,0.97,-3.494,0.687,-0.107,diam
235667,-1.099,-1.218,1.594,-16.998,-70.465,-111.389,jogging
144126,0.359,-0.034,0.963,-2.06,0.275,0.519,diam
105347,-0.652,0.121,1.117,52.841,-55.984,-34.897,jogging
147566,0.33,-0.021,0.972,-3.387,1.022,-0.58,diam
131207,0.186,-0.013,0.231,40.97,-56.946,-20.065,jogging
244066,0.303,-0.025,0.983,-3.159,0.412,-0.763,diam
193406,0.38,-0.031,0.959,-3.998,0.565,-1.938,diam
76086,0.286,0.004,0.984,-3.616,1.465,-1.953,diam
244407,0.043,0.126,0.515,35.217,33.936,0.946,jogging
290026,0.281,-0.193,0.97,-3.22,-0.198,-0.214,diam
256406,0.286,-0.101,0.967,0.534,2.716,-13.535,diam
217627,-1.271,-1.34,1.508,21.637,211.38,-116.348,jogging
191607,-1.028,0.249,1.224,-182.053,251.099,96.97,jogging
280669,0.269,-0.006,0.849,-2.777,0.427,-13.428,jalan
123489,0.387,-0.04,1.027,-11.032,-25.558,-36.102,jalan
44289,0.267,0.072,0.932,-40.268,-9.872,19.363,jalan
135669,0.119,-0.132,1.03,16.876,40.497,16.846,jalan
170787,-0.683,0.314,1.74,-131.897,274.857,-9.369,jogging
77447,0.283,-0.171,0.062,9.613,15.549,-10.132,jogging
178449,0.183,0.266,1.179,22.156,-19.302,-1.74,jalan
43569,-0.184,0.315,0.669,8.621,-24.048,-7.69,jalan
270087,-0.074,0.223,1.136,4.684,-94.177,-171.112,jogging
164629,0.314,0.017,0.911,-7.431,14.725,1.663,jalan
69889,0.244,0.043,0.936,-19.577,-7.599,33.783,jalan
223369,0.39,-0.126,1.035,-2.853,-18.6,-0.473,jalan
250466,0.339,-0.173,0.946,-14.786,-1.541,-15.594,diam
232306,0.296,-0.023,0.989,-2.93,-1.083,0.32,diam
297969,0.481,0.051,1.134,-26.154,-22.598,-18.311,jalan
2866,0.45,0.098,0.88,-4.944,5.341,-1.862,diam
59486,0.354,0.002,0.954,0.565,0.61,4.089,diam
257349,0.344,0.288,0.95,-12.634,-41.077,-8.713,jalan
1486,0.167,-0.11,0.985,-2.96,-7.629,4.379,diam
224926,0.328,-0.128,0.968,-1.434,-3.418,3.067,diam
51689,0.578,-0.001,1.009,-15.091,9.659,40.909,jalan
126489,0.494,0.069,0.953,4.532,5.508,13.87,jalan
287526,0.265,-0.19,0.972,-3.128,0.427,0.046,diam
238307,-0.068,-0.421,1.396,52.475,166.061,-101.593,jogging
237086,0.319,-0.022,0.978,-2.823,0.366,-0.183,diam
250726,0.366,-0.124,0.951,-11.734,1.755,-17.563,diam
59329,0.293,-0.312,1.053,19.394,1.389,-18.112,jalan
272407,0.001,0.201,0.325,-34.164,-90.179,66.94,jogging
190649,0.167,-0.179,0.966,14.236,16.907,12.726,jalan
162267,0.107,-0.107,0.39,-11.002,-49.072,-159.195,jogging
293592,0.297,-0.097,0.014,5.203,-4.944,20.081,jogging
121726,0.356,-0.038,0.966,-3.357,2.167,-0.198,diam
195766,0.389,-0.036,0.949,-2.823,1.373,0.092,diam
116249,0.306,-0.07,0.934,-10.101,27.023,-9.613,jalan
57729,0.437,-0.061,0.828,5.096,8.469,-3.372,jalan
131807,-0.061,0.171,0.351,-38.208,-34.363,-42.755,jogging
58129,0.27,0.045,0.982,20.844,-18.478,-9.811,jalan
285866,0.272,-0.18,0.977,-3.754,-0.229,-0.778,diam
99709,0.139,0.026,0.994,-12.68,-20.37,-0.122,jalan
31307,2.542,0.846,2.69,-85.281,112.579,75.439,jogging
157567,-0.019,-0.045,0.689,50.415,11.047,-47.485,jogging
162706,0.333,-0.024,0.968,-3.098,-0.397,-0.488,diam
118169,0.311,0.054,0.897,9.872,9.567,-0.9,jalan
240859,0.293,-0.028,0.984,-3.159,0.656,0.061,diam
286286,0.277,-0.184,0.972,-3.174,0.107,-0.198,diam
28806,0.36,-0.007,0.969,-4.486,-2.045,-2.075,diam
124186,0.346,-0.033,0.975,-0.732,2.029,2.35,diam
270569,-0.051,0.29,1.139,-8.484,2.594,-103.516,jalan
242486,0.3,-0.027,0.979,-2.945,-0.275,-0.031,diam
138891,3.063,0.474,4.0,121.155,179.718,-314.194,jogging
40029,-0.421,0.268,0.82,1.175,5.417,17.044,jalan
262247,-1.39,0.645,1.401,-133.82,196.762,79.575,jogging
197546,0.378,-0.04,0.963,-2.869,0.961,0.29,diam
103967,-0.783,0.342,1.194,44.922,-121.048,63.705,jogging
278966,0.253,-0.189,0.974,-2.884,1.053,0.122,diam
15007,-0.401,0.019,1.854,4.12,178.757,-81.711,jogging
60406,0.302,0.042,0.943,0.168,-7.446,15.625,diam
185269,0.077,-0.12,0.811,-16.373,-3.067,31.525,jalan
174286,0.31,-0.022,0.977,-2.686,-0.656,1.068,diam
212967,-0.3,-0.213,0.134,39.581,-95.856,-70.023,jogging
232189,0.111,-0.091,0.791,-24.567,11.032,35.065,jalan
86246,0.294,-0.051,0.99,-3.693,-0.32,-4.379,diam
75989,0.314,-0.074,1.15,21.24,3.387,-53.207,jalan
57206,0.364,-0.028,0.964,-4.059,0.443,-2.213,diam
143307,1.413,0.242,2.458,92.819,-30.762,-90.179,jogging
299967,0.453,-0.342,1.421,-65.308,-35.065,25.269,jogging
196246,0.385,-0.035,0.958,-2.426,0.961,0.778,diam
82167,0.87,-0.067,2.219,87.387,-62.119,-37.613,jogging
182487,-0.12,-0.303,0.4,34.424,-123.123,-42.114,jogging
39927,0.652,0.258,1.244,79.651,-40.024,-33.325,jogging
117247,0.442,-0.007,1.2,-61.111,-44.144,52.155,jogging
225607,0.378,-0.05,1.08,-42.679,-54.001,7.294,jogging
205649,0.223,-0.118,0.961,-9.872,-6.866,29.19,jalan
195027,-0.277,-0.204,0.401,14.13,-130.157,-8.652,jogging
170487,2.23,0.384,3.22,-118.149,59.265,77.209,jogging
46806,0.426,-0.019,0.937,-3.25,-1.022,-0.687,diam
195926,0.383,-0.038,0.953,-2.716,0.977,0.305,diam
26714,0.369,-0.016,0.961,-3.098,1.938,-0.305,diam
6289,0.24,-0.006,1.138,-5.585,-23.102,-4.395,jalan
208307,-0.355,0.592,0.684,7.523,-122.955,83.023,jogging
151467,0.432,-0.031,1.686,-80.444,-52.597,97.397,jogging
271946,0.261,-0.199,0.977,-3.357,-0.61,-0.122,diam
119426,0.316,-0.036,0.98,-3.83,1.511,-2.838,diam
109426,0.323,-0.024,0.978,-1.724,1.373,-0.076,diam
219326,0.253,-0.021,0.987,-9.567,1.114,-3.876,diam
17806,0.386,-0.013,0.941,-2.518,-4.944,1.556,diam
299987,0.374,-0.436,0.873,-54.535,-35.812,-20.981,jogging
40446,0.352,-0.036,0.97,-5.203,0.626,-4.059,diam
32866,0.439,-0.029,0.925,-3.006,0.305,0.061,diam
50629,-0.482,0.215,0.858,20.554,-21.439,21.301,jalan
