Bus Voltage (V),Current (mA),Power (mW)
4.688,48.2,226.0
4.684,59.1,240.0
4.688,49.0,230.0
4.688,49.5,232.0
4.664,62.9,294.0
4.684,47.6,226.0
4.692,48.8,230.0
4.684,48.2,226.0
4.684,47.8,222.0
4.688,48.6,230.0
4.644,49.3,230.0
4.684,48.7,230.0
4.684,47.9,226.0
4.684,48.9,230.0
4.688,48.8,226.0
4.688,48.0,226.0
4.688,48.3,226.0
4.684,49.1,230.0
4.684,48.8,226.0
4.684,48.4,226.0
4.688,48.6,230.0
4.692,48.8,230.0
4.688,48.0,222.0
4.684,48.4,226.0
4.688,66.2,308.0
4.688,49.1,230.0
4.684,48.8,230.0
4.688,54.4,256.0
4.688,48.9,230.0
4.684,47.8,222.0
4.68,66.6,226.0
4.688,48.8,230.0
4.688,48.5,226.0
4.644,51.4,240.0
4.684,49.3,232.0
4.688,48.7,230.0
4.688,47.8,222.0
4.688,48.0,226.0
4.688,48.5,226.0
4.672,48.3,226.0
4.684,48.5,226.0
4.684,49.3,230.0
4.684,49.1,230.0
4.684,47.6,222.0
4.688,48.0,226.0
4.688,48.6,230.0
4.688,48.8,226.0
4.688,59.4,276.0
4.684,49.1,230.0
4.684,49.5,232.0
4.688,49.3,282.0
4.688,47.9,222.0
4.684,48.7,230.0
4.672,66.9,312.0
4.688,47.7,226.0
4.684,48.4,230.0
4.684,49.3,232.0
4.688,48.5,226.0
4.684,47.8,226.0
4.652,58.6,226.0
4.688,48.7,230.0
4.688,48.0,226.0
4.664,47.9,226.0
4.688,49.2,232.0
4.684,48.9,230.0
4.684,48.2,226.0
4.684,48.5,226.0
4.688,48.7,226.0
4.684,47.7,222.0
4.688,48.1,226.0
4.684,48.9,230.0
4.688,49.3,230.0
4.684,48.6,226.0
4.688,52.3,242.0
4.692,48.4,226.0
4.684,48.2,226.0
4.684,66.3,312.0
4.684,48.8,230.0
4.688,48.8,230.0
4.684,61.6,226.0
4.684,48.4,226.0
4.692,48.9,230.0
4.648,59.5,278.0
4.684,47.8,222.0
4.688,48.4,226.0
4.664,49.1,230.0
4.688,48.4,226.0
4.684,48.3,230.0
4.656,49.0,230.0
4.688,48.0,226.0
4.688,47.8,222.0
4.684,48.2,226.0
4.688,48.7,230.0
4.688,48.5,226.0
4.684,48.8,230.0
4.688,49.1,230.0
4.684,48.8,230.0
4.688,47.8,222.0
4.684,48.2,226.0
4.688,48.6,226.0
4.688,48.4,226.0
4.684,47.8,222.0
4.684,67.5,314.0
4.684,49.0,230.0
4.684,48.3,226.0
4.688,56.6,266.0
4.688,48.4,226.0
4.688,48.1,226.0
4.676,66.9,226.0
4.684,49.0,230.0
4.688,49.1,230.0
4.656,48.5,226.0
4.688,48.0,222.0
4.688,48.5,226.0
4.648,48.8,230.0
4.688,47.8,222.0
4.684,48.2,230.0
4.668,49.3,230.0
4.684,48.4,226.0
4.684,48.0,226.0
4.688,48.4,230.0
4.684,48.7,230.0
4.688,48.4,226.0
4.684,47.9,222.0
4.688,48.9,232.0
4.684,49.3,294.0
4.688,47.8,222.0
4.688,48.4,226.0
4.688,48.8,226.0
4.684,48.4,226.0
4.688,48.1,226.0
4.688,67.0,312.0
4.688,49.2,230.0
4.684,49.1,226.0
4.684,50.7,240.0
4.692,48.6,226.0
4.684,48.2,226.0
4.648,60.7,222.0
4.688,48.1,226.0
4.688,49.0,230.0
4.676,48.9,230.0
4.68,48.2,230.0
4.688,48.6,226.0
4.644,48.4,226.0
4.688,47.8,222.0
4.688,48.1,226.0
4.684,48.8,230.0
4.688,48.5,226.0
4.684,48.5,226.0
4.688,48.6,230.0
4.688,48.8,230.0
4.688,48.0,222.0
4.692,48.1,226.0
4.684,48.9,230.0
4.688,49.0,312.0
4.684,48.6,226.0
4.684,49.1,230.0
4.684,54.5,236.0
4.688,48.1,226.0
4.684,47.8,222.0
4.656,61.4,288.0
4.688,48.7,226.0
4.688,47.7,226.0
4.676,49.0,230.0
4.684,49.1,230.0
4.688,48.5,226.0
4.644,48.4,222.0
4.688,48.7,230.0
4.692,48.6,230.0
4.684,48.2,226.0
4.688,48.5,230.0
4.684,49.6,232.0
4.688,48.4,226.0
4.684,47.8,222.0
4.684,48.1,222.0
4.688,48.6,230.0
4.688,48.2,226.0
4.684,48.0,222.0
4.684,49.1,232.0
4.688,48.3,226.0
4.688,59.2,276.0
4.688,48.4,226.0
4.688,48.8,230.0
4.688,66.6,312.0
4.688,48.0,226.0
4.688,48.5,226.0
4.68,67.7,230.0
4.688,47.9,226.0
4.688,48.2,226.0
4.644,49.0,230.0
4.688,48.8,226.0
4.684,47.6,222.0
4.688,48.5,226.0
4.688,49.4,232.0
4.684,49.1,230.0
4.652,48.1,226.0
4.688,48.5,226.0
4.688,48.7,230.0
4.688,47.9,222.0
4.684,48.4,226.0
4.688,48.6,226.0
4.692,48.7,230.0
4.684,48.4,226.0
4.688,58.1,268.0
4.688,48.6,230.0
4.688,48.0,226.0
4.688,47.9,298.0
4.692,48.8,230.0
4.688,49.2,230.0
4.688,62.8,292.0
4.684,48.1,226.0
4.688,48.8,230.0
4.648,54.9,258.0
4.688,47.7,222.0
4.688,48.0,226.0
4.672,48.8,230.0
4.688,49.0,230.0
4.684,49.0,230.0
4.644,48.3,226.0
4.688,48.5,226.0
4.688,48.3,226.0
4.684,47.9,226.0
4.688,48.2,226.0
4.688,49.2,230.0
4.684,49.1,230.0
4.684,48.6,226.0
4.684,48.3,226.0
4.688,48.6,226.0
4.688,48.4,226.0
4.684,48.0,304.0
4.688,48.7,230.0
4.684,49.2,230.0
4.688,51.0,236.0
4.688,48.2,226.0
4.688,48.3,226.0
4.68,66.6,312.0
4.688,48.2,226.0
