Bus Voltage (V),Current (mA),Power (mW)
4.58,21.5,98.0
4.584,21.2,96.0
4.584,21.2,98.0
4.584,21.4,98.0
4.584,21.0,96.0
4.576,21.0,96.0
4.58,21.3,98.0
4.584,21.2,98.0
4.584,21.0,96.0
4.584,21.3,98.0
4.584,21.6,98.0
4.576,21.4,98.0
4.58,21.1,98.0
4.584,21.3,98.0
4.588,21.2,98.0
4.58,21.0,96.0
4.584,21.1,96.0
4.576,21.0,96.0
4.58,20.8,98.0
4.584,21.5,98.0
4.584,21.3,98.0
4.584,21.3,98.0
4.584,21.4,98.0
4.576,21.1,96.0
4.58,21.3,98.0
4.584,21.1,96.0
4.584,21.1,96.0
4.584,21.2,98.0
4.584,21.1,96.0
4.58,21.3,98.0
4.584,21.2,96.0
4.584,21.2,98.0
4.584,20.9,96.0
4.584,21.4,98.0
4.584,21.1,96.0
4.58,21.0,96.0
4.584,21.2,98.0
4.588,20.8,96.0
4.584,21.6,98.0
4.584,21.6,98.0
4.58,21.4,98.0
4.58,21.4,98.0
4.584,21.4,98.0
4.584,21.0,98.0
4.584,21.3,98.0
4.584,20.9,96.0
4.576,21.1,96.0
4.584,21.0,98.0
4.584,21.0,96.0
4.584,21.4,96.0
4.584,21.5,98.0
4.584,21.3,98.0
4.576,21.1,96.0
4.58,21.0,98.0
4.584,21.2,96.0
4.584,21.0,96.0
4.584,21.1,96.0
4.588,21.0,96.0
4.58,21.2,98.0
4.58,21.4,98.0
4.58,21.1,98.0
4.584,21.2,98.0
4.584,21.4,98.0
4.58,21.4,98.0
4.58,21.3,98.0
4.584,21.2,98.0
4.584,21.2,96.0
4.584,21.0,96.0
4.584,21.2,98.0
4.584,21.3,98.0
4.58,21.3,98.0
4.588,21.0,98.0
4.584,21.2,98.0
4.584,21.8,98.0
