Bus Voltage (V),Current (mA),Power (mW)
4.704,20.8,98.0
4.7,20.8,98.0
4.7,20.8,98.0
4.7,20.9,98.0
4.7,20.7,98.0
4.704,20.7,98.0
4.7,20.4,96.0
4.704,20.5,98.0
4.7,20.5,96.0
4.704,20.8,98.0
4.704,21.0,98.0
