Bus Voltage (V),Current (mA),Power (mW)
4.728,19.8,96.0
4.732,20.2,96.0
4.732,20.3,96.0
4.736,20.2,96.0
4.732,20.2,96.0
4.728,20.2,96.0
4.732,20.4,96.0
4.732,20.1,96.0
4.728,20.1,96.0
4.732,20.3,96.0
4.732,20.0,96.0
4.732,20.1,96.0
4.732,20.2,96.0
4.728,19.9,96.0
4.732,20.1,96.0
4.732,20.3,96.0
4.732,20.1,96.0
4.732,20.5,98.0
4.732,20.1,96.0
4.732,20.5,96.0
4.732,20.1,96.0
4.728,19.9,96.0
4.732,20.2,96.0
4.732,20.1,96.0
4.732,19.9,96.0
4.732,20.3,96.0
4.728,20.1,96.0
4.732,20.3,96.0
4.732,20.7,98.0
4.728,20.0,96.0
4.732,20.0,96.0
4.732,19.9,96.0
4.732,20.1,96.0
4.732,20.0,96.0
4.728,20.1,96.0
4.728,20.3,96.0
4.732,20.1,96.0
4.728,19.9,96.0
4.732,20.5,98.0
4.728,20.2,96.0
4.732,20.0,96.0
4.732,20.2,96.0
4.728,20.6,98.0
4.732,20.1,96.0
4.728,20.2,96.0
4.732,19.9,96.0
4.732,20.2,96.0
4.728,20.5,98.0
4.732,20.1,96.0
4.732,20.0,96.0
4.728,19.9,96.0
4.736,20.1,96.0
4.732,20.2,96.0
4.732,20.3,96.0
4.732,20.3,96.0
4.724,20.1,96.0
4.732,20.1,96.0
4.728,20.3,96.0
4.728,20.1,96.0
4.732,20.1,96.0
4.732,20.0,96.0
4.732,20.1,96.0
4.732,20.3,96.0
4.732,20.2,96.0
4.732,20.0,96.0
4.732,20.1,96.0
4.728,20.1,96.0
4.732,20.3,96.0
4.732,20.3,96.0
4.732,20.0,96.0
4.732,20.2,96.0
4.728,20.2,96.0
4.732,19.8,96.0
4.732,20.3,96.0
4.732,20.2,96.0
4.732,20.3,96.0
4.728,20.1,96.0
4.732,20.4,96.0
4.728,20.2,96.0
4.728,20.1,96.0
4.728,19.9,96.0
4.728,20.4,96.0
4.732,20.2,96.0
4.732,19.9,96.0
4.728,20.5,98.0
4.732,20.3,96.0
4.732,20.1,96.0
4.732,20.1,96.0
4.732,20.1,96.0
4.732,20.2,96.0
4.732,19.9,96.0
4.732,20.1,96.0
4.728,20.1,96.0
4.732,19.9,96.0
4.732,20.4,96.0
4.728,20.0,96.0
4.732,19.8,96.0
4.728,20.1,96.0
4.732,20.1,96.0
4.732,20.3,96.0
4.728,20.5,98.0
4.732,20.3,96.0
4.732,20.2,96.0
4.732,19.9,96.0
4.732,20.0,96.0
4.728,20.2,96.0
4.732,20.1,96.0
4.732,19.9,96.0
4.728,20.1,96.0
4.732,19.9,96.0
4.732,20.1,96.0
4.728,20.1,96.0
4.732,20.2,96.0
4.728,20.3,96.0
4.732,20.3,96.0
4.732,20.3,96.0
4.732,20.1,96.0
4.732,19.9,96.0
4.732,20.1,96.0
4.732,19.8,96.0
4.732,20.1,96.0
4.728,20.2,96.0
4.732,20.0,96.0
4.732,20.1,96.0
4.732,20.0,98.0
4.732,20.0,96.0
4.728,20.1,96.0
4.732,20.3,96.0
4.728,20.1,96.0
4.728,20.0,96.0
4.732,20.0,96.0
4.728,20.1,96.0
4.732,20.0,96.0
4.732,19.9,96.0
4.728,20.7,98.0
4.728,19.9,96.0
4.732,20.0,96.0
4.732,20.0,92.0
4.728,19.9,96.0
4.732,20.0,96.0
4.732,20.3,96.0
4.732,19.9,96.0
4.728,19.8,96.0
4.732,20.2,96.0
4.728,20.3,96.0
4.732,20.1,96.0
4.732,19.8,96.0
4.728,20.3,96.0
4.732,20.2,96.0
4.732,20.3,96.0
4.728,20.3,96.0
4.732,20.1,96.0
4.732,20.3,96.0
4.732,20.1,96.0
4.732,20.0,96.0
4.728,19.9,96.0
4.732,20.0,96.0
4.732,19.9,96.0
4.732,20.3,96.0
4.732,19.9,96.0
4.728,20.1,96.0
4.732,20.6,96.0
4.732,20.1,96.0
4.732,20.3,96.0
4.732,20.1,96.0
4.732,20.1,96.0
4.728,20.0,96.0
4.732,20.1,96.0
4.728,20.1,96.0
4.732,20.2,96.0
4.732,20.6,98.0
4.728,20.1,96.0
4.732,20.1,96.0
4.732,20.1,96.0
4.732,20.1,96.0
4.732,19.9,96.0
4.724,20.1,96.0
4.732,20.1,96.0
4.732,20.2,96.0
4.728,20.3,96.0
4.728,20.0,96.0
4.732,20.3,96.0
4.732,20.3,96.0
4.732,20.2,96.0
4.728,20.0,96.0
4.732,20.1,96.0
4.728,19.9,96.0
4.732,20.1,96.0
4.732,20.1,96.0
4.732,20.2,96.0
4.728,20.3,96.0
4.732,20.0,96.0
4.728,20.1,96.0
4.732,20.0,96.0
4.732,19.9,96.0
4.732,20.0,96.0
4.732,20.0,96.0
4.724,20.3,96.0
4.732,19.9,98.0
4.732,20.3,96.0
4.728,20.3,96.0
4.732,20.3,98.0
4.732,20.3,96.0
4.736,20.0,96.0
4.728,20.2,96.0
4.732,19.9,96.0
4.732,20.0,96.0
4.732,20.4,96.0
4.732,20.3,96.0
4.732,20.0,96.0
4.732,20.3,96.0
4.732,20.3,96.0
4.732,19.9,96.0
4.728,20.1,96.0
4.732,19.9,96.0
4.732,20.1,96.0
4.732,20.3,98.0
4.728,20.1,96.0
4.732,20.2,96.0
4.728,20.1,96.0
4.732,20.5,98.0
4.732,19.9,96.0
4.732,19.9,96.0
4.732,20.0,96.0
4.732,19.9,96.0
4.732,20.1,96.0
4.728,20.5,98.0
4.732,20.5,96.0
4.728,20.5,98.0
4.728,20.2,96.0
4.732,20.2,96.0
4.732,20.3,96.0
4.732,20.3,96.0
4.732,20.3,96.0
4.728,20.0,96.0
4.728,20.0,98.0
4.732,20.1,96.0
4.732,20.2,96.0
4.732,20.0,96.0
4.728,20.3,96.0
4.732,20.2,96.0
4.732,19.9,96.0
4.732,19.9,96.0
4.732,20.2,96.0
4.732,20.0,96.0
4.732,19.9,98.0
4.732,20.1,96.0
4.728,20.3,96.0
4.732,20.1,96.0
4.732,19.8,96.0
4.728,20.1,96.0
4.732,20.0,96.0
4.732,20.1,96.0
4.728,20.0,96.0
4.732,20.0,96.0
4.728,20.5,98.0
4.732,20.1,96.0
4.732,20.4,96.0
4.732,20.2,96.0
4.732,19.9,96.0
4.728,20.2,96.0
4.736,19.9,96.0
4.732,20.2,96.0
4.728,19.8,96.0
4.732,20.0,96.0
4.732,20.2,96.0
4.732,20.0,96.0
4.732,20.5,98.0
4.732,20.3,96.0
4.728,19.9,96.0
4.732,20.1,96.0
4.732,20.1,96.0
4.732,19.9,96.0
4.732,20.2,96.0
4.732,20.5,96.0
4.732,20.3,96.0
4.728,20.2,96.0
4.732,20.1,96.0
4.732,20.2,96.0
4.732,20.5,98.0
4.732,20.0,96.0
4.732,20.1,96.0
4.732,20.0,96.0
4.732,20.1,96.0
4.728,20.5,98.0
4.732,20.2,96.0
4.732,20.2,96.0
