Bus Voltage (V),Current (mA),Power (mW)
4.668,67.3,318.0
4.716,47.5,222.0
4.712,48.6,230.0
4.672,48.2,226.0
4.708,48.1,226.0
4.672,69.3,324.0
4.708,47.4,222.0
4.716,54.3,252.0
4.712,48.1,226.0
4.708,47.5,222.0
4.672,47.8,226.0
4.712,48.7,230.0
4.668,68.4,322.0
4.704,48.6,226.0
4.716,47.9,226.0
4.708,47.4,222.0
4.712,47.6,226.0
4.668,53.6,252.0
4.716,48.1,226.0
4.692,69.4,322.0
4.716,48.2,230.0
4.708,48.4,230.0
4.72,48.2,226.0
4.712,47.8,226.0
4.676,68.7,322.0
4.712,47.9,230.0
4.708,48.3,324.0
4.716,48.2,226.0
4.712,49.1,232.0
4.668,50.4,236.0
4.708,47.1,222.0
4.672,68.8,322.0
4.708,48.1,226.0
4.712,47.7,312.0
4.712,48.9,230.0
4.712,48.6,230.0
4.668,69.1,322.0
4.716,48.8,230.0
4.708,69.0,322.0
4.708,47.6,226.0
4.712,48.1,226.0
4.7,47.2,222.0
4.716,48.3,226.0
4.664,68.3,318.0
4.716,48.1,226.0
4.708,48.2,318.0
4.716,48.3,230.0
4.712,47.5,222.0
4.672,47.9,226.0
4.716,48.3,226.0
4.676,68.9,322.0
4.712,48.1,226.0
4.716,48.5,322.0
4.708,47.7,222.0
4.716,48.2,226.0
4.672,68.4,322.0
4.708,47.4,222.0
4.712,67.7,318.0
4.708,49.0,230.0
4.716,48.0,222.0
4.7,49.1,230.0
4.712,48.2,226.0
4.672,67.5,314.0
4.716,48.4,226.0
4.712,68.9,322.0
4.716,47.3,222.0
4.708,49.1,232.0
4.668,48.6,226.0
4.712,48.4,230.0
4.664,69.0,322.0
4.716,47.9,226.0
4.712,61.0,286.0
4.716,48.2,226.0
4.708,48.3,226.0
4.672,68.7,322.0
4.708,49.0,232.0
4.672,68.9,322.0
4.712,47.9,226.0
4.72,48.3,226.0
4.68,47.4,226.0
4.712,47.9,226.0
4.672,69.1,324.0
4.708,48.3,226.0
4.716,68.2,318.0
4.708,48.9,230.0
4.716,47.3,222.0
4.672,47.7,226.0
