Bus Voltage (V),Current (mA),Power (mW)
4.704,48.4,230.0
4.7,49.2,232.0
4.7,48.7,230.0
4.696,48.8,230.0
4.7,49.1,232.0
4.7,48.6,230.0
4.7,48.2,226.0
4.704,48.5,230.0
4.676,49.3,232.0
4.696,48.8,230.0
4.684,54.4,226.0
4.7,49.2,232.0
4.672,49.9,236.0
4.7,48.1,226.0
4.704,52.8,250.0
4.708,49.3,232.0
4.696,50.1,232.0
4.704,48.3,226.0
4.696,52.0,242.0
4.704,49.0,230.0
4.7,48.3,252.0
4.704,48.5,226.0
4.7,49.0,230.0
4.708,48.3,226.0
4.7,48.6,230.0
4.708,49.2,232.0
4.7,48.9,232.0
4.704,48.2,226.0
4.7,48.4,226.0
4.708,48.9,230.0
4.7,48.5,230.0
4.696,48.2,226.0
4.7,49.3,232.0
4.668,49.0,230.0
4.7,48.2,226.0
4.668,48.4,226.0
4.708,48.9,230.0
4.664,48.4,226.0
4.708,48.1,226.0
4.7,48.9,230.0
4.708,49.1,232.0
4.7,62.2,226.0
4.708,48.7,230.0
4.7,67.0,314.0
4.708,48.9,230.0
4.704,48.2,282.0
4.7,48.8,230.0
4.704,49.3,232.0
4.7,48.3,226.0
4.704,49.0,230.0
4.7,49.2,232.0
4.7,48.4,226.0
4.696,47.8,226.0
4.704,48.5,230.0
4.7,49.1,230.0
4.704,48.1,226.0
4.7,48.8,230.0
4.708,49.4,232.0
4.696,48.7,230.0
4.708,48.3,226.0
4.684,49.1,226.0
4.7,49.0,230.0
4.68,48.1,226.0
4.704,48.5,230.0
4.704,65.3,232.0
4.696,49.0,230.0
4.704,64.9,304.0
4.7,48.6,230.0
4.704,67.4,318.0
4.7,48.1,226.0
4.704,48.5,312.0
4.704,49.3,232.0
4.7,49.1,230.0
4.7,48.6,230.0
4.704,48.8,226.0
4.696,48.8,230.0
4.7,47.9,226.0
4.696,48.4,226.0
4.7,49.0,230.0
4.696,48.6,232.0
4.696,48.4,226.0
4.7,48.9,230.0
4.692,49.2,232.0
4.692,49.0,230.0
4.7,48.6,226.0
4.684,48.8,230.0
4.696,49.0,230.0
4.7,48.5,230.0
4.696,48.9,230.0
4.704,67.6,230.0
4.696,48.2,226.0
4.692,66.8,314.0
4.696,49.0,230.0
4.704,48.5,312.0
4.7,48.2,226.0
4.696,48.7,230.0
4.7,49.5,232.0
4.696,48.7,230.0
4.7,48.7,226.0
4.696,49.0,230.0
4.7,48.4,226.0
4.696,48.2,226.0
4.704,48.6,230.0
4.696,49.2,232.0
4.7,48.7,230.0
4.696,48.0,226.0
4.704,48.7,230.0
4.7,48.7,230.0
4.684,48.1,226.0
4.7,48.5,230.0
4.672,49.2,232.0
4.696,49.3,232.0
4.696,48.3,226.0
4.7,48.8,230.0
4.696,57.8,232.0
4.708,48.2,226.0
4.696,57.8,268.0
4.708,49.4,232.0
4.696,49.1,276.0
4.704,48.6,230.0
4.696,49.5,232.0
4.7,49.0,230.0
4.7,48.1,226.0
4.704,48.8,230.0
4.7,49.4,232.0
4.692,49.0,230.0
4.7,48.7,230.0
4.696,49.5,232.0
4.704,48.8,230.0
4.7,47.9,226.0
4.7,48.6,230.0
4.672,49.4,232.0
4.7,48.8,230.0
4.676,48.3,230.0
4.7,49.7,232.0
4.688,49.4,232.0
4.704,48.3,226.0
4.692,48.6,230.0
4.708,49.3,230.0
4.684,65.4,308.0
4.7,48.3,226.0
4.696,64.9,304.0
4.696,49.9,236.0
4.7,48.4,278.0
4.696,48.6,230.0
4.7,49.1,230.0
4.692,48.8,230.0
4.696,48.1,226.0
4.7,49.1,230.0
4.7,49.4,232.0
4.696,48.8,230.0
4.7,48.9,230.0
4.7,48.9,230.0
4.7,48.9,230.0
4.7,48.4,226.0
4.704,48.2,226.0
4.684,49.3,232.0
4.696,48.8,230.0
4.684,49.1,230.0
4.696,49.4,232.0
4.696,48.6,230.0
4.692,48.6,230.0
4.696,67.6,230.0
4.696,49.3,232.0
4.7,65.8,308.0
4.696,49.1,230.0
4.7,60.6,282.0
4.692,48.6,230.0
4.704,48.1,226.0
4.696,48.6,230.0
4.704,49.1,230.0
4.7,48.5,230.0
4.704,48.5,230.0
4.7,49.7,232.0
4.692,49.0,230.0
4.704,48.2,226.0
4.696,48.7,230.0
4.696,49.2,230.0
4.696,48.2,226.0
4.7,48.8,230.0
4.7,49.2,232.0
4.668,49.3,232.0
4.696,48.3,226.0
4.676,48.5,230.0
4.7,48.9,230.0
4.704,48.8,230.0
4.704,48.4,226.0
4.708,61.9,232.0
4.696,49.2,232.0
4.704,58.6,272.0
4.704,48.5,230.0
4.696,49.1,276.0
4.704,48.3,230.0
4.696,48.4,226.0
4.704,49.3,232.0
4.7,49.0,230.0
4.704,49.0,230.0
4.696,49.0,230.0
4.708,49.5,232.0
4.696,48.8,230.0
4.7,48.2,226.0
4.7,49.3,230.0
4.708,49.0,230.0
4.696,48.5,230.0
4.7,49.1,230.0
4.7,49.4,232.0
4.696,48.1,230.0
4.704,48.6,230.0
4.696,49.3,232.0
4.7,48.6,230.0
4.672,59.1,226.0
4.7,49.2,232.0
4.664,54.4,256.0
4.704,48.8,230.0
4.7,49.6,232.0
4.704,49.2,230.0
4.7,48.5,258.0
4.7,48.0,226.0
4.7,57.1,266.0
4.704,49.4,232.0
4.696,48.9,272.0
4.7,48.8,226.0
4.704,49.3,232.0
4.696,48.5,230.0
4.7,48.5,230.0
4.696,48.6,230.0
4.7,49.2,236.0
4.696,49.3,232.0
4.7,48.8,230.0
4.696,49.2,232.0
4.7,48.7,232.0
