Bus Voltage (V),Current (mA),Power (mW)
4.58,21.1,96.0
4.588,21.1,96.0
4.592,20.9,96.0
4.592,20.7,96.0
4.592,20.8,96.0
4.588,20.7,96.0
4.592,20.7,96.0
4.592,20.6,96.0
4.588,20.9,96.0
4.592,21.2,98.0
4.584,21.2,98.0
4.592,21.1,96.0
4.592,21.0,98.0
4.588,20.8,96.0
4.592,20.6,96.0
4.588,20.8,96.0
4.592,20.5,96.0
4.596,21.0,96.0
4.592,20.9,96.0
4.592,21.1,96.0
4.584,21.0,96.0
4.592,20.8,96.0
4.592,20.8,96.0
4.596,20.8,96.0
4.592,20.6,96.0
4.584,20.8,96.0
4.592,20.8,96.0
4.592,20.6,96.0
4.596,21.3,98.0
4.592,21.0,96.0
4.584,20.9,96.0
4.592,20.9,96.0
4.596,20.6,96.0
4.592,20.8,96.0
4.596,20.7,96.0
4.592,20.7,96.0
4.592,20.8,96.0
4.592,20.7,96.0
4.592,20.9,96.0
4.592,21.2,98.0
4.588,20.8,96.0
