Bus Voltage (V),Current (mA),Power (mW)
4.48,21.8,98.0
4.484,22.0,98.0
4.48,21.6,96.0
4.484,21.7,96.0
4.48,21.7,96.0
4.484,21.4,96.0
4.472,21.8,98.0
4.472,21.7,96.0
4.476,21.6,96.0
4.48,21.3,96.0
4.484,21.6,96.0
4.488,21.5,96.0
4.484,21.5,96.0
4.48,21.5,96.0
4.484,21.3,96.0
4.484,21.5,96.0
4.484,21.8,98.0
4.484,21.8,98.0
4.484,21.6,96.0
4.48,21.8,98.0
4.484,21.7,96.0
4.476,21.7,96.0
4.476,21.4,96.0
4.48,21.5,96.0
4.484,21.5,96.0
4.484,21.2,96.0
4.484,21.4,98.0
4.488,21.4,98.0
4.484,21.5,96.0
4.484,21.8,98.0
4.484,21.7,96.0
4.484,21.9,98.0
4.488,21.5,96.0
4.484,21.9,98.0
4.48,21.7,96.0
4.472,21.4,96.0
4.476,21.4,96.0
4.48,21.6,96.0
4.484,21.5,96.0
4.484,21.4,96.0
4.484,21.5,96.0
