Bus Voltage (V),Current (mA),Power (mW)
4.784,19.9,96.0
4.776,19.7,96.0
4.78,19.9,96.0
4.776,20.2,96.0
4.784,19.8,96.0
4.776,20.2,96.0
4.784,19.9,96.0
4.78,20.0,96.0
4.776,20.0,96.0
4.784,19.8,96.0
4.78,20.1,96.0
4.78,20.0,96.0
4.78,19.6,96.0
4.784,20.0,96.0
4.784,19.9,96.0
4.78,20.1,96.0
4.784,20.3,98.0
4.784,19.9,96.0
4.78,19.9,96.0
4.784,19.8,96.0
4.78,20.2,96.0
4.784,19.8,96.0
4.78,19.8,96.0
4.776,19.9,96.0
4.78,20.0,96.0
4.78,19.9,96.0
4.784,19.9,96.0
4.78,20.1,96.0
4.78,20.2,96.0
4.784,20.1,96.0
4.772,19.9,96.0
4.788,20.0,96.0
4.784,20.2,96.0
4.776,19.9,96.0
4.784,19.8,96.0
4.776,19.9,96.0
4.788,19.8,96.0
4.784,19.9,96.0
4.788,20.0,96.0
4.78,19.8,96.0
4.78,20.0,96.0
4.784,19.9,96.0
4.78,19.8,96.0
4.784,19.9,96.0
4.784,20.1,96.0
4.78,19.8,96.0
4.78,19.8,96.0
4.78,20.2,96.0
4.784,19.8,96.0
4.784,19.8,96.0
4.78,19.9,96.0
4.784,19.9,96.0
4.78,20.0,96.0
4.788,19.9,96.0
4.784,20.1,96.0
4.78,20.1,96.0
4.784,19.8,96.0
4.78,20.2,96.0
4.784,19.8,96.0
4.78,19.9,96.0
4.784,19.9,96.0
4.78,20.0,96.0
4.78,20.0,96.0
4.784,19.9,96.0
4.78,20.2,96.0
4.78,20.2,96.0
4.78,20.1,96.0
4.78,20.0,96.0
4.784,20.1,96.0
4.78,19.9,96.0
4.78,20.0,98.0
4.784,19.9,96.0
4.78,19.9,96.0
4.784,20.1,96.0
4.78,20.0,96.0
4.788,20.0,96.0
4.78,20.1,96.0
4.776,20.1,96.0
4.784,19.7,96.0
4.776,19.7,96.0
4.784,20.1,96.0
4.776,19.9,96.0
4.78,19.9,96.0
4.784,20.0,96.0
4.776,20.0,96.0
4.784,19.9,96.0
4.78,19.9,96.0
4.772,20.0,96.0
4.78,19.9,96.0
4.78,20.0,96.0
4.784,19.8,96.0
4.78,19.8,96.0
4.78,20.1,96.0
4.784,19.9,96.0
4.776,19.9,96.0
4.784,19.7,96.0
4.776,19.8,96.0
4.784,20.1,96.0
4.78,20.0,96.0
4.776,19.9,96.0
4.78,20.0,96.0
4.78,19.7,96.0
4.788,19.9,98.0
4.78,20.2,96.0
4.776,20.0,96.0
4.784,19.8,96.0
4.776,19.9,96.0
4.784,19.9,96.0
4.776,19.8,96.0
4.776,20.2,96.0
4.78,19.9,96.0
4.776,20.3,98.0
4.78,20.1,96.0
4.78,19.8,96.0
4.776,20.0,96.0
4.78,20.1,96.0
4.78,20.0,96.0
4.78,20.0,96.0
4.78,19.8,96.0
4.784,20.1,96.0
4.784,19.9,96.0
4.776,20.0,96.0
