Bus Voltage (V),Current (mA),Power (mW)
4.664,49.4,230.0
4.636,67.2,312.0
4.664,48.9,226.0
4.668,48.6,226.0
4.668,47.9,222.0
4.668,49.1,230.0
4.612,49.3,230.0
4.664,48.5,226.0
4.664,49.9,230.0
4.664,62.9,308.0
4.668,48.1,222.0
4.664,48.6,226.0
4.664,48.4,226.0
4.664,48.4,226.0
4.612,49.8,232.0
4.664,48.4,230.0
4.664,49.3,226.0
4.668,60.0,278.0
4.668,48.6,226.0
4.62,48.2,226.0
4.664,48.8,226.0
4.668,48.1,230.0
4.628,68.0,250.0
4.672,49.3,230.0
4.66,48.9,230.0
4.672,48.3,222.0
4.668,48.6,226.0
4.608,55.8,226.0
4.668,48.2,226.0
4.664,48.9,230.0
4.62,68.1,314.0
4.668,49.0,230.0
4.66,49.4,230.0
4.664,53.0,246.0
4.672,48.4,226.0
4.612,57.3,226.0
4.668,47.8,222.0
4.668,48.4,226.0
4.668,68.1,314.0
4.664,48.7,226.0
4.656,49.4,226.0
4.668,49.0,226.0
4.664,47.9,222.0
4.616,66.6,312.0
4.668,48.8,230.0
4.664,48.2,226.0
4.66,67.7,312.0
4.668,49.2,230.0
4.644,49.3,226.0
4.672,48.3,226.0
4.664,48.8,230.0
4.664,66.3,308.0
4.668,48.2,226.0
4.668,48.4,230.0
4.664,49.0,282.0
4.66,48.8,230.0
4.608,49.9,232.0
4.664,48.3,226.0
4.668,48.3,226.0
4.664,68.1,314.0
4.672,48.1,222.0
4.664,48.9,226.0
4.664,49.9,232.0
4.664,48.2,226.0
4.62,50.8,236.0
4.664,48.6,226.0
4.672,48.0,222.0
4.668,48.8,312.0
4.664,48.5,226.0
4.668,48.1,222.0
4.664,50.1,232.0
4.668,48.7,226.0
4.612,50.4,236.0
4.668,48.9,226.0
4.66,48.4,226.0
4.672,47.8,222.0
4.664,48.9,230.0
4.62,48.7,226.0
4.664,49.2,230.0
4.676,49.5,230.0
4.624,68.3,252.0
4.668,47.9,222.0
4.668,48.9,230.0
4.664,49.8,230.0
4.672,48.2,226.0
4.612,49.2,230.0
4.672,49.2,232.0
4.668,48.6,226.0
4.656,68.5,314.0
4.664,48.8,230.0
4.664,48.1,222.0
4.668,48.8,226.0
4.672,48.6,226.0
4.612,62.8,226.0
4.668,49.8,232.0
4.664,48.8,226.0
4.644,68.0,314.0
4.668,49.0,230.0
4.656,48.6,226.0
4.668,48.1,222.0
4.664,48.6,230.0
4.62,68.0,318.0
4.664,48.8,226.0
4.672,49.2,230.0
4.668,68.7,318.0
4.672,49.0,226.0
4.656,48.9,230.0
4.672,48.1,222.0
4.672,48.2,226.0
4.616,67.6,314.0
4.672,49.1,230.0
4.664,49.0,230.0
4.668,49.2,294.0
4.664,48.6,230.0
4.648,48.1,226.0
4.668,48.9,230.0
4.672,47.9,222.0
4.668,66.9,308.0
4.672,49.1,230.0
4.664,48.8,230.0
4.676,48.5,226.0
4.664,49.4,230.0
4.632,48.4,226.0
4.668,48.5,226.0
4.664,48.8,230.0
4.668,51.6,308.0
4.668,48.3,230.0
4.668,49.6,232.0
4.664,48.4,226.0
4.672,49.2,230.0
4.64,62.9,294.0
4.672,47.8,222.0
4.668,48.4,226.0
4.676,48.8,226.0
4.672,48.1,226.0
4.624,49.3,230.0
4.668,49.1,230.0
4.668,49.0,230.0
4.632,66.9,294.0
4.668,48.8,226.0
4.672,47.8,222.0
4.672,48.3,222.0
4.672,48.7,226.0
4.612,49.2,230.0
4.668,49.6,230.0
4.672,49.4,232.0
4.656,67.2,312.0
4.672,48.3,226.0
4.668,48.6,226.0
4.672,47.9,222.0
4.676,48.9,226.0
4.62,67.4,232.0
4.664,48.8,226.0
4.68,49.6,232.0
4.656,68.0,314.0
4.676,47.9,222.0
4.652,48.3,226.0
4.676,48.2,226.0
4.672,47.9,222.0
4.628,68.3,318.0
4.672,49.2,230.0
4.672,49.0,230.0
4.668,60.2,278.0
4.676,48.6,226.0
4.62,51.2,222.0
4.672,48.6,226.0
4.676,48.6,226.0
4.64,67.9,314.0
4.672,49.5,232.0
4.664,49.1,230.0
4.672,49.1,222.0
4.676,48.6,230.0
4.624,54.7,256.0
4.672,47.9,222.0
4.68,48.5,226.0
4.672,67.6,312.0
4.676,49.4,230.0
4.668,49.5,230.0
4.668,49.5,232.0
4.676,48.1,226.0
4.656,66.1,308.0
4.676,48.5,226.0
4.668,48.0,222.0
4.676,48.8,312.0
4.668,49.8,230.0
4.672,48.3,226.0
4.676,50.1,232.0
4.672,48.5,226.0
4.652,58.6,276.0
4.68,48.9,230.0
4.672,48.4,226.0
4.672,48.5,226.0
4.68,49.8,232.0
4.62,48.9,230.0
4.676,49.6,232.0
4.672,48.9,230.0
4.672,66.7,318.0
4.672,48.3,226.0
4.676,48.8,230.0
4.676,48.5,226.0
4.676,49.3,230.0
4.624,49.0,230.0
4.68,48.7,232.0
4.672,48.8,226.0
4.672,61.9,286.0
4.676,47.9,222.0
4.656,48.1,226.0
4.676,48.6,226.0
4.668,48.2,232.0
4.628,68.1,230.0
4.668,49.4,230.0
4.672,48.5,226.0
4.676,49.8,230.0
4.676,48.8,230.0
4.62,47.8,222.0
4.676,48.4,226.0
4.676,49.0,232.0
4.648,68.0,314.0
4.672,48.9,230.0
4.664,49.6,232.0
4.672,48.0,222.0
4.672,48.4,222.0
4.628,67.7,230.0
4.672,48.0,222.0
4.68,48.4,226.0
4.668,68.5,318.0
4.68,48.5,226.0
4.656,49.1,230.0
4.676,48.8,226.0
4.672,48.2,226.0
4.628,64.7,302.0
4.68,48.8,230.0
4.676,48.0,222.0
4.672,68.3,314.0
4.672,49.2,232.0
4.664,48.9,226.0
4.668,48.5,226.0
4.676,48.6,226.0
4.664,66.7,312.0
4.676,48.1,226.0
4.672,48.5,230.0
4.676,48.9,314.0
4.672,49.5,226.0
4.656,49.3,230.0
4.672,48.1,226.0
4.68,48.5,226.0
4.668,67.4,314.0
4.672,48.3,226.0
4.68,48.8,226.0
4.672,49.4,230.0
4.672,48.8,230.0
4.62,49.9,232.0
4.672,48.7,230.0
4.672,47.9,222.0
4.68,67.3,312.0
4.672,48.6,226.0
4.68,48.2,226.0
4.672,49.5,232.0
4.68,49.3,230.0
4.62,48.5,226.0
4.672,49.7,230.0
4.672,48.6,226.0
4.672,65.3,302.0
4.676,48.8,230.0
4.652,48.5,226.0
4.676,48.9,230.0
4.672,49.4,230.0
4.628,68.1,230.0
4.672,48.5,226.0
4.68,48.8,230.0
4.668,59.5,276.0
4.676,47.9,222.0
4.648,48.8,230.0
4.676,48.9,230.0
4.672,48.8,230.0
4.62,67.8,314.0
4.672,49.3,230.0
4.668,48.0,222.0
4.676,59.2,276.0
4.672,48.5,226.0
4.652,48.2,226.0
4.672,49.1,230.0
4.672,49.4,230.0
4.672,68.1,314.0
4.676,49.6,232.0
4.668,48.4,226.0
4.68,48.1,256.0
4.676,48.8,226.0
4.62,60.5,282.0
4.676,48.5,226.0
4.672,49.7,232.0
4.672,68.2,314.0
4.672,49.2,230.0
4.672,49.1,226.0
4.676,48.3,226.0
4.676,48.4,226.0
4.656,59.6,278.0
4.676,48.8,230.0
4.672,49.4,230.0
4.676,49.5,314.0
4.672,48.8,230.0
4.64,48.3,226.0
4.676,48.6,226.0
4.668,47.9,222.0
4.676,67.7,314.0
4.672,48.7,230.0
4.676,48.8,230.0
4.668,48.9,230.0
4.68,50.1,232.0
4.62,48.3,226.0
4.68,48.0,222.0
4.672,48.7,230.0
4.676,66.4,312.0
4.68,48.5,226.0
4.672,49.6,232.0
4.676,48.9,230.0
4.672,49.3,230.0
4.624,48.9,230.0
4.676,48.1,222.0
4.676,48.4,226.0
4.676,62.3,288.0
4.68,48.1,226.0
4.624,49.1,230.0
4.676,49.4,230.0
4.676,48.7,230.0
4.628,68.1,226.0
4.676,48.7,226.0
4.672,47.9,222.0
4.676,53.1,246.0
4.68,48.9,230.0
4.624,49.0,230.0
4.668,49.4,226.0
4.68,49.2,232.0
4.64,67.5,312.0
4.68,48.4,226.0
4.668,48.9,230.0
4.68,48.0,222.0
4.672,48.8,226.0
4.628,55.2,232.0
4.672,48.8,230.0
4.676,49.4,230.0
4.636,67.6,312.0
4.68,48.3,226.0
4.672,48.2,226.0
4.676,48.3,226.0
4.672,48.0,222.0
4.624,54.7,256.0
4.676,49.3,230.0
4.672,48.8,230.0
4.68,67.8,314.0
4.676,48.5,230.0
4.676,48.2,222.0
4.676,48.8,222.0
4.68,48.5,226.0
4.624,52.3,246.0
4.68,49.6,232.0
4.676,49.1,230.0
4.664,51.4,312.0
4.676,48.9,226.0
4.672,48.6,226.0
4.684,47.8,222.0
4.676,48.7,226.0
4.656,56.0,262.0
4.672,49.1,226.0
4.684,49.3,232.0
4.672,49.2,230.0
4.684,48.1,226.0
4.652,48.7,230.0
4.68,48.3,226.0
4.676,48.0,226.0
4.672,65.7,318.0
4.672,49.4,230.0
4.672,48.4,226.0
4.68,49.6,232.0
4.672,48.6,226.0
4.632,48.2,226.0
4.676,48.7,230.0
4.676,48.4,226.0
4.672,67.1,312.0
4.676,49.8,232.0
4.676,49.1,230.0
4.68,49.0,230.0
4.676,48.8,230.0
4.628,66.7,226.0
4.68,48.4,226.0
4.676,48.8,230.0
4.68,59.4,276.0
4.672,49.4,230.0
4.636,49.5,232.0
4.672,49.2,230.0
4.68,48.3,226.0
4.632,67.9,314.0
4.68,48.7,226.0
4.676,48.4,226.0
4.68,53.3,246.0
4.676,49.2,230.0
4.624,51.5,230.0
4.676,50.1,232.0
4.676,48.2,226.0
4.648,67.7,314.0
4.676,48.8,230.0
4.68,48.1,226.0
4.676,48.2,226.0
4.676,49.7,230.0
4.628,54.2,252.0
4.68,49.6,232.0
4.676,48.7,230.0
4.68,67.1,312.0
4.676,48.2,226.0
4.68,49.0,230.0
4.676,48.0,222.0
4.676,49.4,230.0
4.628,56.4,266.0
4.672,49.1,230.0
4.68,48.6,226.0
4.672,50.6,312.0
4.68,47.8,222.0
4.672,48.2,226.0
4.684,48.9,230.0
4.676,49.0,230.0
4.64,48.8,230.0
4.676,49.3,232.0
4.68,48.4,226.0
4.676,53.7,250.0
4.68,48.8,230.0
4.676,47.9,222.0
4.68,48.3,226.0
4.68,49.8,232.0
4.664,68.0,288.0
4.68,49.0,230.0
4.676,49.1,230.0
4.68,48.0,222.0
4.68,48.3,226.0
4.632,49.0,230.0
4.68,48.1,226.0
4.68,48.9,232.0
4.656,68.4,318.0
4.672,48.9,230.0
4.68,48.9,230.0
4.676,48.9,230.0
4.684,48.0,226.0
4.628,67.2,226.0
4.684,48.3,230.0
4.672,48.2,226.0
4.68,53.8,250.0
4.676,49.2,230.0
4.632,48.0,222.0
4.68,48.8,226.0
4.684,48.4,226.0
4.632,66.5,308.0
4.676,49.0,230.0
4.68,48.8,230.0
4.672,67.0,312.0
4.68,49.2,230.0
4.652,49.1,230.0
