Bus Voltage (V),Current (mA),Power (mW)
4.66,59.8,278.0
4.66,61.2,286.0
4.66,61.2,286.0
4.652,62.3,282.0
4.664,61.3,286.0
4.656,61.1,286.0
4.66,62.1,288.0
4.656,61.5,286.0
4.66,61.0,286.0
4.656,61.2,286.0
4.664,61.0,286.0
4.656,61.5,286.0
4.66,61.1,286.0
4.66,62.0,282.0
4.66,61.7,288.0
4.656,61.0,286.0
4.656,61.7,288.0
4.66,60.1,292.0
4.652,61.6,288.0
4.66,60.7,282.0
4.656,60.5,282.0
4.66,61.2,286.0
4.656,61.2,286.0
4.66,61.6,288.0
4.656,62.0,288.0
4.66,62.0,288.0
4.652,60.8,286.0
4.664,60.9,286.0
4.656,61.5,288.0
4.652,61.3,286.0
4.652,61.0,286.0
4.656,61.9,288.0
4.656,62.2,292.0
4.656,61.3,286.0
4.656,61.3,286.0
4.652,61.4,286.0
4.66,60.6,282.0
4.656,60.6,286.0
4.656,61.5,286.0
4.656,62.4,292.0
4.656,61.1,286.0
4.656,61.2,286.0
4.66,61.7,288.0
4.656,60.3,282.0
4.656,60.9,286.0
4.656,61.3,286.0
4.656,62.2,278.0
4.656,61.3,288.0
4.652,61.1,286.0
4.656,61.9,288.0
4.648,61.4,286.0
4.66,61.4,286.0
4.652,61.4,288.0
4.664,60.1,278.0
4.66,61.4,286.0
4.66,61.2,286.0
4.648,62.4,278.0
4.664,61.1,286.0
4.656,61.1,286.0
4.664,62.0,288.0
4.66,61.9,288.0
4.652,61.3,286.0
4.656,61.0,286.0
4.656,60.2,278.0
4.66,61.3,286.0
4.656,61.1,282.0
4.66,62.2,278.0
4.656,61.9,288.0
4.656,61.2,286.0
4.656,62.1,288.0
4.656,60.2,288.0
4.66,61.4,288.0
4.66,61.0,286.0
4.66,60.4,282.0
4.664,61.3,286.0
4.66,61.0,286.0
4.656,61.9,286.0
4.656,62.2,288.0
4.656,61.9,288.0
4.656,61.2,286.0
4.656,60.4,286.0
4.66,61.4,286.0
4.652,61.1,286.0
4.66,60.9,286.0
4.652,61.6,288.0
4.656,61.8,292.0
4.656,61.2,286.0
4.66,61.2,286.0
4.656,61.7,288.0
4.66,61.1,286.0
4.66,60.7,286.0
4.66,62.3,288.0
4.66,61.9,288.0
4.656,61.1,286.0
4.656,61.2,286.0
4.656,61.7,288.0
4.656,60.8,286.0
4.652,61.2,286.0
4.656,61.9,288.0
4.656,62.1,282.0
4.66,61.0,286.0
4.652,61.0,286.0
4.66,62.0,288.0
4.652,61.1,286.0
4.664,61.1,282.0
4.652,61.6,288.0
4.66,60.5,282.0
4.656,61.4,286.0
4.66,60.5,282.0
4.66,62.0,282.0
4.656,61.6,286.0
4.656,60.9,286.0
4.652,62.3,292.0
4.656,62.2,292.0
4.652,61.5,288.0
4.66,60.9,286.0
4.656,59.6,278.0
4.66,62.0,288.0
4.656,61.3,286.0
4.66,62.0,282.0
4.656,61.7,288.0
4.656,61.5,286.0
4.656,61.7,288.0
4.66,60.0,288.0
4.66,61.5,288.0
4.652,60.6,282.0
4.66,60.2,282.0
4.656,61.4,286.0
4.656,61.5,286.0
4.648,61.8,288.0
4.664,62.1,288.0
4.656,61.5,286.0
4.66,61.0,286.0
4.652,60.7,286.0
4.664,61.9,288.0
4.656,61.0,286.0
4.66,60.9,282.0
4.656,61.6,288.0
4.664,61.8,288.0
4.656,61.1,286.0
4.652,61.2,286.0
4.656,61.9,288.0
4.656,60.7,286.0
4.66,60.9,286.0
4.656,61.9,288.0
4.66,61.7,288.0
4.652,60.9,282.0
4.66,61.3,282.0
4.652,61.9,288.0
4.656,60.9,286.0
4.656,61.0,286.0
4.66,62.3,288.0
4.656,62.4,282.0
4.668,60.8,282.0
4.656,61.0,286.0
4.66,62.0,288.0
4.652,61.3,286.0
4.656,61.2,286.0
4.66,62.2,288.0
4.652,61.0,286.0
4.66,61.4,286.0
4.652,61.0,286.0
4.66,61.9,278.0
4.66,61.9,288.0
4.664,61.1,286.0
4.656,61.9,288.0
4.66,61.2,288.0
4.656,61.4,286.0
4.66,60.8,282.0
4.656,60.3,282.0
4.66,61.6,288.0
4.66,61.1,282.0
4.656,62.2,282.0
4.664,61.8,288.0
4.656,61.4,286.0
4.656,61.9,288.0
4.652,60.2,286.0
4.656,61.8,288.0
4.656,61.1,286.0
4.66,59.9,278.0
4.656,61.8,288.0
4.66,61.6,286.0
4.656,62.1,288.0
4.66,61.9,288.0
4.652,61.5,286.0
4.66,61.3,286.0
4.66,59.9,286.0
4.652,61.9,288.0
4.656,61.0,286.0
4.656,60.7,282.0
4.66,62.4,286.0
4.656,61.6,288.0
4.656,61.5,288.0
4.66,61.5,286.0
4.66,61.8,288.0
4.656,61.1,286.0
4.656,60.7,286.0
4.652,61.6,288.0
4.66,61.9,288.0
4.656,61.0,286.0
4.66,61.2,286.0
4.66,61.7,288.0
4.652,61.6,288.0
4.66,61.5,286.0
4.652,62.2,288.0
4.66,61.9,286.0
4.656,60.4,282.0
4.66,60.9,286.0
4.656,62.2,288.0
4.66,61.0,286.0
4.652,61.5,286.0
4.66,62.1,288.0
4.656,60.9,286.0
4.66,61.2,286.0
4.66,60.9,282.0
4.664,62.1,278.0
4.66,61.6,288.0
4.668,61.1,286.0
4.66,62.3,292.0
4.652,61.5,288.0
4.66,61.5,286.0
4.656,61.0,286.0
4.66,60.4,282.0
4.66,61.9,288.0
4.66,60.7,286.0
4.656,62.4,292.0
4.66,61.7,288.0
4.656,61.3,286.0
4.66,61.3,286.0
4.656,60.5,288.0
4.664,61.9,288.0
4.656,60.5,282.0
4.664,59.6,278.0
4.66,61.4,288.0
