Bus Voltage (V),Current (mA),Power (mW)
4.696,47.8,222.0
4.696,48.2,226.0
4.692,48.4,230.0
4.696,49.0,230.0
4.692,48.5,226.0
4.696,48.2,226.0
4.688,48.3,226.0
4.696,48.3,230.0
4.688,55.9,262.0
4.7,48.5,226.0
4.684,67.3,230.0
4.7,48.0,226.0
4.692,48.3,226.0
4.692,48.0,226.0
4.696,48.8,230.0
4.688,48.5,230.0
4.696,48.6,230.0
4.692,48.7,230.0
4.7,48.2,226.0
4.692,47.8,226.0
4.696,47.7,222.0
4.692,48.6,230.0
4.692,49.0,230.0
4.692,48.7,230.0
4.704,48.3,226.0
4.692,64.3,302.0
4.692,47.7,226.0
4.692,48.3,226.0
4.688,48.5,226.0
4.656,55.1,230.0
4.692,48.8,230.0
4.7,48.3,226.0
4.688,48.1,226.0
4.696,47.8,226.0
4.692,48.0,226.0
4.696,48.6,230.0
4.692,49.2,232.0
4.7,49.1,230.0
4.696,48.2,226.0
4.688,48.1,226.0
4.692,47.8,222.0
4.692,48.1,226.0
4.696,48.6,294.0
4.692,48.8,230.0
4.696,65.8,308.0
4.692,48.3,226.0
4.696,47.8,222.0
4.692,47.6,222.0
4.668,53.5,226.0
4.696,48.6,230.0
4.7,48.9,230.0
4.688,49.0,230.0
4.688,48.3,226.0
4.692,48.1,226.0
4.688,47.9,226.0
4.7,48.2,226.0
4.688,48.4,230.0
4.696,48.8,230.0
4.688,48.9,230.0
4.7,48.5,226.0
4.692,48.1,226.0
4.696,48.1,294.0
4.696,48.4,226.0
4.696,67.4,314.0
4.696,48.6,230.0
4.7,48.2,226.0
4.692,48.4,226.0
4.648,52.7,226.0
4.7,48.3,226.0
4.692,48.3,230.0
4.696,48.4,226.0
4.692,48.6,230.0
4.696,48.1,226.0
4.688,48.1,226.0
4.692,48.5,226.0
4.692,48.3,230.0
4.696,48.2,226.0
4.692,48.5,226.0
4.7,48.8,226.0
4.692,48.0,226.0
4.688,48.3,282.0
4.692,48.2,226.0
4.68,68.1,318.0
4.696,48.4,230.0
4.688,48.8,230.0
4.7,48.9,230.0
4.648,48.2,226.0
4.7,47.8,222.0
4.692,48.0,226.0
4.696,48.7,230.0
4.692,49.2,232.0
4.692,48.9,230.0
4.692,48.4,226.0
4.692,48.1,226.0
4.692,47.8,222.0
4.692,47.9,226.0
4.692,48.6,230.0
4.688,49.2,230.0
4.692,48.6,230.0
4.692,48.7,314.0
4.692,48.3,226.0
4.688,62.9,294.0
4.696,48.0,226.0
4.656,48.5,226.0
4.688,49.2,232.0
4.652,49.1,230.0
4.688,48.2,226.0
4.696,48.2,226.0
4.688,48.0,226.0
4.696,48.2,226.0
4.688,48.6,230.0
4.692,49.1,230.0
4.688,49.1,230.0
4.692,48.2,226.0
4.696,47.6,222.0
4.7,47.9,226.0
4.692,48.6,226.0
4.692,48.5,230.0
4.692,48.5,286.0
4.692,49.2,230.0
4.692,66.9,314.0
4.692,48.0,226.0
4.68,47.8,226.0
4.692,48.4,226.0
4.656,48.6,230.0
4.696,48.5,230.0
4.696,49.1,226.0
4.692,48.6,230.0
4.7,47.8,222.0
4.692,47.8,226.0
4.688,48.2,226.0
4.696,48.5,230.0
4.696,48.6,230.0
4.696,48.5,230.0
4.688,48.2,226.0
4.7,48.3,226.0
4.692,48.1,226.0
4.7,67.5,314.0
4.692,48.7,230.0
4.7,54.7,230.0
4.696,48.1,226.0
4.66,51.5,242.0
4.692,48.3,226.0
4.668,48.7,230.0
4.692,48.2,226.0
4.692,48.7,230.0
4.696,48.6,230.0
4.688,48.1,226.0
4.696,48.0,226.0
4.688,48.3,226.0
4.692,48.9,230.0
4.692,48.7,230.0
4.696,48.6,230.0
4.696,48.4,226.0
4.696,48.4,226.0
4.696,47.7,226.0
4.7,67.4,314.0
4.692,49.0,230.0
4.688,64.6,230.0
4.696,48.6,230.0
4.652,48.6,230.0
4.7,48.2,226.0
4.652,47.8,222.0
4.7,47.8,226.0
4.684,48.5,230.0
4.7,49.4,232.0
4.692,49.0,230.0
4.7,48.3,226.0
4.696,48.3,226.0
4.696,47.8,226.0
4.696,48.3,226.0
4.692,48.5,226.0
4.692,49.1,230.0
4.696,48.9,230.0
4.696,48.4,226.0
4.696,55.4,258.0
4.7,47.9,226.0
4.696,48.0,240.0
4.696,48.7,230.0
4.672,58.9,276.0
4.708,49.2,230.0
4.692,48.1,226.0
4.7,48.0,226.0
4.66,47.9,226.0
4.692,48.3,226.0
4.7,48.5,230.0
4.692,48.9,230.0
4.7,49.1,230.0
4.692,48.5,230.0
4.7,47.7,222.0
4.696,47.6,226.0
4.7,48.2,226.0
4.696,48.6,230.0
4.7,48.9,230.0
4.696,55.7,258.0
4.696,48.5,230.0
4.696,48.5,230.0
4.696,47.8,222.0
4.66,54.3,226.0
4.696,48.5,230.0
4.7,48.8,230.0
4.696,49.1,230.0
4.684,48.7,230.0
4.696,48.3,226.0
4.696,47.7,226.0
4.696,48.4,226.0
4.7,48.6,230.0
4.696,48.5,230.0
4.696,48.7,230.0
4.696,48.8,226.0
4.696,48.0,226.0
4.696,47.8,222.0
4.692,48.3,226.0
4.7,57.9,272.0
4.692,48.6,230.0
4.7,51.3,242.0
4.696,48.1,226.0
4.684,59.5,226.0
4.696,48.4,226.0
4.7,48.3,226.0
4.696,48.6,230.0
4.696,48.6,230.0
4.696,48.3,226.0
4.696,48.2,226.0
4.696,48.6,230.0
4.692,48.6,226.0
4.696,48.8,230.0
4.696,48.9,230.0
4.704,48.7,226.0
4.696,48.3,226.0
4.696,48.2,282.0
