Bus Voltage (V),Current (mA),Power (mW)
4.688,20.6,96.0
4.684,20.7,98.0
4.684,20.6,98.0
4.688,20.6,98.0
4.684,21.3,98.0
4.684,20.8,98.0
4.688,20.6,96.0
4.688,20.5,96.0
4.684,20.6,96.0
4.684,20.5,96.0
4.688,20.6,96.0
4.684,20.6,96.0
4.684,20.3,98.0
4.684,21.1,98.0
4.68,20.9,98.0
4.684,20.9,98.0
4.688,20.6,96.0
4.68,20.8,98.0
4.688,20.3,98.0
4.688,20.5,96.0
4.68,20.5,96.0
4.684,20.6,98.0
4.688,20.9,98.0
4.68,20.6,96.0
4.684,20.8,98.0
4.684,20.7,98.0
4.684,20.7,98.0
4.688,20.6,96.0
4.688,20.5,96.0
4.684,20.7,98.0
4.684,20.6,98.0
4.688,20.8,98.0
4.684,20.9,98.0
4.68,20.7,98.0
4.684,20.8,96.0
4.684,21.0,98.0
4.684,20.5,96.0
4.688,20.6,98.0
4.684,20.7,98.0
4.684,20.9,98.0
4.688,20.5,98.0
4.684,20.8,98.0
4.684,20.9,98.0
4.684,20.6,98.0
4.684,20.9,98.0
4.68,21.0,98.0
4.688,20.5,96.0
4.684,20.3,96.0
4.68,20.7,98.0
4.684,20.5,96.0
4.684,20.7,98.0
4.68,20.6,96.0
4.684,21.0,98.0
4.688,20.8,98.0
4.684,20.6,96.0
4.684,20.8,96.0
4.688,20.5,96.0
4.684,20.5,96.0
4.692,20.7,98.0
4.684,20.5,96.0
4.684,20.8,98.0
4.684,20.6,98.0
4.684,20.6,98.0
4.684,20.8,98.0
4.684,20.7,98.0
4.688,21.0,96.0
4.688,20.6,96.0
4.684,20.5,96.0
4.688,20.8,98.0
4.688,20.2,96.0
4.68,20.9,98.0
4.688,20.7,98.0
4.688,20.7,98.0
4.684,20.7,98.0
4.684,20.7,98.0
4.684,20.7,98.0
4.68,20.7,98.0
4.688,20.5,96.0
4.684,20.5,96.0
4.68,20.6,96.0
4.684,20.7,98.0
4.688,20.8,98.0
4.68,20.5,96.0
4.68,20.6,96.0
4.684,20.9,98.0
4.68,20.5,96.0
4.684,20.4,96.0
4.684,20.3,96.0
4.688,20.5,96.0
4.684,20.5,98.0
4.688,20.7,98.0
4.684,20.4,96.0
4.684,21.1,98.0
4.688,20.7,98.0
4.688,20.5,96.0
4.684,20.3,96.0
4.688,20.5,96.0
4.688,20.6,96.0
4.684,20.9,98.0
4.688,20.9,98.0
4.684,20.8,98.0
4.68,20.7,98.0
4.684,20.8,98.0
4.684,20.7,98.0
4.68,20.8,98.0
4.684,20.6,96.0
4.684,20.8,98.0
4.68,20.4,96.0
4.688,20.6,98.0
4.688,20.6,96.0
4.676,20.4,96.0
4.688,20.6,98.0
4.684,20.9,98.0
4.68,20.6,96.0
4.688,20.8,98.0
4.684,20.7,98.0
4.684,20.4,96.0
4.684,20.9,98.0
4.688,20.7,98.0
4.688,20.6,96.0
4.684,20.7,98.0
4.684,21.0,98.0
4.684,20.6,96.0
4.68,20.5,98.0
4.684,20.7,98.0
4.68,20.2,96.0
4.684,20.6,96.0
4.684,20.6,96.0
4.684,20.6,96.0
4.68,20.8,98.0
4.684,20.8,98.0
4.684,20.6,96.0
4.68,20.8,98.0
4.684,21.0,98.0
4.684,20.6,96.0
4.68,21.0,98.0
4.684,20.8,96.0
4.684,20.5,96.0
4.676,20.7,98.0
4.684,20.7,98.0
4.68,20.9,98.0
4.676,20.8,98.0
4.684,20.8,98.0
4.688,20.8,98.0
4.684,20.7,98.0
4.684,20.6,98.0
4.684,20.2,96.0
4.684,20.8,98.0
4.684,20.5,96.0
4.684,21.1,98.0
4.684,20.7,98.0
4.684,20.8,98.0
4.684,20.7,98.0
4.684,20.8,98.0
4.684,20.6,98.0
4.688,20.7,96.0
4.688,20.6,96.0
4.68,20.4,96.0
4.688,20.6,98.0
4.684,20.8,98.0
4.68,20.8,98.0
4.684,20.8,96.0
4.684,21.0,98.0
4.68,20.8,98.0
4.684,21.0,96.0
4.684,20.7,98.0
4.68,20.6,96.0
4.684,20.7,96.0
4.684,20.6,96.0
4.676,20.9,98.0
4.68,20.5,98.0
4.684,20.7,98.0
4.68,20.5,96.0
4.688,20.6,98.0
4.684,20.6,96.0
4.688,20.8,98.0
4.684,20.5,96.0
4.684,20.5,96.0
4.684,20.6,96.0
4.684,21.0,98.0
4.688,20.8,98.0
4.684,20.9,98.0
4.68,20.7,98.0
4.684,20.8,98.0
4.684,20.7,98.0
4.684,20.4,96.0
4.684,20.8,98.0
4.684,20.6,96.0
4.684,20.8,98.0
4.684,20.8,96.0
4.684,20.7,98.0
4.68,20.9,98.0
4.688,20.8,98.0
4.684,20.8,98.0
4.68,20.6,96.0
4.684,20.9,98.0
4.684,20.7,98.0
4.68,20.8,98.0
4.684,20.6,96.0
4.684,21.0,98.0
4.68,20.5,96.0
4.688,20.9,98.0
4.684,20.5,96.0
4.68,20.5,96.0
4.684,20.7,96.0
4.684,20.6,96.0
4.688,20.8,98.0
4.688,20.6,96.0
4.684,20.8,98.0
4.684,21.0,98.0
4.684,20.8,98.0
4.68,20.8,98.0
4.684,20.9,98.0
4.684,20.9,98.0
4.684,20.9,96.0
4.684,20.7,98.0
4.684,20.7,96.0
4.684,20.6,96.0
4.684,20.3,96.0
4.68,20.8,98.0
4.688,20.6,96.0
4.684,21.1,98.0
4.68,20.7,98.0
4.684,20.7,96.0
4.684,20.6,96.0
